x	y	abat_2012_2007
505867	2123897	7.01987323
505967	2123897	6.828870788
506067	2123897	6.658304738
506167	2123897	6.485925163
506267	2123897	6.308349112
506367	2123897	6.127126612
506467	2123897	5.942844488
506567	2123897	5.748760254
506667	2123897	5.514046519
506767	2123897	5.132430655
503667	2123997	7.021189504
503767	2123997	7.946960459
503867	2123997	8.572319888
503967	2123997	8.958908347
504067	2123997	9.245187146
504167	2123997	9.442695106
504267	2123997	9.55739624
504367	2123997	9.595204726
504467	2123997	9.562053425
504567	2123997	9.463697255
504667	2123997	9.306235975
504767	2123997	9.105229838
504867	2123997	9.002893811
504967	2123997	8.955282386
505067	2123997	8.864418449
505167	2123997	8.724509536
505267	2123997	8.534227251
505367	2123997	8.2923962
505467	2123997	7.997885837
505567	2123997	7.650208676
505667	2123997	7.251210754
505767	2123997	6.818786638
505867	2123997	6.553265162
505967	2123997	6.395277114
506067	2123997	6.212705793
506167	2123997	6.007234566
506267	2123997	5.789632659
506367	2123997	5.57264124
506467	2123997	5.369323119
506567	2123997	5.191463793
506667	2123997	5.045309386
506767	2123997	4.890049587
503567	2124097	5.098893159
503667	2124097	6.11544954
503767	2124097	7.024283971
503867	2124097	7.659704202
503967	2124097	8.067434601
504067	2124097	8.372180588
504167	2124097	8.590901572
504267	2124097	8.730354227
504367	2124097	8.79657693
504467	2124097	8.795709018
504567	2124097	8.734067847
504667	2124097	8.619252504
504767	2124097	8.473080494
504867	2124097	8.413911262
504967	2124097	8.408623626
505067	2124097	8.367668608
505167	2124097	8.279130306
505267	2124097	8.138335532
505367	2124097	7.940960507
505467	2124097	7.682709929
505567	2124097	7.360276213
505667	2124097	6.974311307
505767	2124097	6.549263248
505867	2124097	6.251189356
505967	2124097	6.037824148
506067	2124097	5.79326821
506167	2124097	5.517148212
506267	2124097	5.223954131
506367	2124097	4.931628028
506467	2124097	4.658686623
506567	2124097	4.421362963
506667	2124097	4.225800582
506767	2124097	4.008169288
503467	2124197	3.17961857
503567	2124197	4.235373298
503667	2124197	5.203306227
503767	2124197	6.041342518
503867	2124197	6.69309207
503967	2124197	7.16655417
504067	2124197	7.514201703
504167	2124197	7.766082494
504267	2124197	7.936875444
504367	2124197	8.036666995
504467	2124197	8.074743996
504567	2124197	8.061555501
504667	2124197	8.012308869
504767	2124197	7.956125668
504867	2124197	7.932898215
504967	2124197	7.936250953
505067	2124197	7.927549633
505167	2124197	7.883847479
505267	2124197	7.792828207
505367	2124197	7.645428974
505467	2124197	7.434285269
505567	2124197	7.155502223
505667	2124197	6.814924203
505767	2124197	6.443165363
505867	2124197	6.093319349
505967	2124197	5.76175432
506067	2124197	5.408206416
506167	2124197	5.022591502
506267	2124197	4.615763661
506367	2124197	4.20590242
506467	2124197	3.811061347
506567	2124197	3.440835208
506667	2124197	3.077744742
503367	2124297	1.344626535
503467	2124297	2.420309686
503567	2124297	3.431265713
503667	2124297	4.351069587
503767	2124297	5.149450298
503867	2124297	5.801814609
503967	2124297	6.309251511
504067	2124297	6.694165783
504167	2124297	6.979503995
504267	2124297	7.18234516
504367	2124297	7.316251255
504467	2124297	7.393961524
504567	2124297	7.429442438
504667	2124297	7.439956692
504767	2124297	7.446781396
504867	2124297	7.467386553
504967	2124297	7.50028775
505067	2124297	7.527759087
505167	2124297	7.530693604
505267	2124297	7.493442934
505367	2124297	7.402776297
505467	2124297	7.247466563
505567	2124297	7.020113673
505667	2124297	6.721480959
505767	2124297	6.364535446
505867	2124297	5.966846608
505967	2124297	5.531567942
506067	2124297	5.051512341
506167	2124297	4.528193968
506267	2124297	3.97523159
506367	2124297	3.412389579
506467	2124297	2.858489274
506567	2124297	2.322757152
506667	2124297	1.792531397
503267	2124397	-0.35714106
503367	2124397	0.710086781
503467	2124397	1.741261514
503567	2124397	2.709002476
503667	2124397	3.588606997
503767	2124397	4.358261391
503867	2124397	5.003843309
503967	2124397	5.524764687
504067	2124397	5.932431819
504167	2124397	6.242910575
504267	2124397	6.472119552
504367	2124397	6.635073096
504467	2124397	6.746742952
504567	2124397	6.823014165
504667	2124397	6.880951601
504767	2124397	6.937079163
504867	2124397	7.002364244
504967	2124397	7.076819906
505067	2124397	7.150087911
505167	2124397	7.206809114
505267	2124397	7.230484361
505367	2124397	7.204584734
505467	2124397	7.112939705
505567	2124397	6.941026499
505667	2124397	6.678608398
505767	2124397	6.32213979
505867	2124397	5.873717545
505967	2124397	5.337770675
506067	2124397	4.721992789
506167	2124397	4.041074258
506267	2124397	3.316786133
506367	2124397	2.574531812
506467	2124397	1.838818225
506567	2124397	1.128000863
503067	2124497	-2.886453275
503167	2124497	-1.896930925
503267	2124497	-0.868003297
503367	2124497	0.159225295
503467	2124497	1.151230496
503567	2124497	2.080842694
503667	2124497	2.926002192
503767	2124497	3.669920939
503867	2124497	4.302923079
503967	2124497	4.824166327
504067	2124497	5.240787434
504167	2124497	5.564838053
504267	2124497	5.810537605
504367	2124497	5.993086354
504467	2124497	6.128571601
504567	2124497	6.23405155
504667	2124497	6.326898615
504767	2124497	6.422550741
504867	2124497	6.530740977
504967	2124497	6.652341312
505067	2124497	6.779436995
505167	2124497	6.898153053
505267	2124497	6.991367646
505367	2124497	7.03975079
505467	2124497	7.021655689
505567	2124497	6.913258033
505667	2124497	6.690429187
505767	2124497	6.333191125
505867	2124497	5.8316754
505967	2124497	5.190369617
506067	2124497	4.427846957
506167	2124497	3.572420867
506267	2124497	2.656916293
506367	2124497	1.715266544
506467	2124497	0.781160412
506567	2124497	-0.112768227
502967	2124597	-4.161844933
503067	2124597	-3.276295604
503167	2124597	-2.306664267
503267	2124597	-1.301856949
503367	2124597	-0.303031925
503467	2124597	0.657276621
503567	2124597	1.55389022
503667	2124597	2.367760809
503767	2124597	3.085632616
503867	2124597	3.700476793
503967	2124597	4.211837252
504067	2124597	4.625221568
504167	2124597	4.950603819
504267	2124597	5.200883297
504367	2124597	5.390950921
504467	2124597	5.537386052
504567	2124597	5.658336033
504667	2124597	5.772758338
504767	2124597	5.89796161
504867	2124597	6.045262139
504967	2124597	6.216212442
505067	2124597	6.402730205
505167	2124597	6.590432579
505267	2124597	6.761404017
505367	2124597	6.894427839
505467	2124597	6.963170479
505567	2124597	6.933874275
505667	2124597	6.765434755
505767	2124597	6.416518698
505867	2124597	5.861538692
505967	2124597	5.105295905
506067	2124597	4.181033885
506167	2124597	3.134769014
506267	2124597	2.012284686
506367	2124597	0.855934847
506467	2124597	-0.29192108
502667	2124697	-6.21119648
502767	2124697	-5.8468061
502867	2124697	-5.280364165
502967	2124697	-4.52148979
503067	2124697	-3.622829346
503167	2124697	-2.647688942
503267	2124697	-1.649427742
503367	2124697	-0.668098568
503467	2124697	0.266856757
503567	2124697	1.133771374
503667	2124697	1.917058435
503767	2124697	2.606541217
503867	2124697	3.19733581
503967	2124697	3.689743919
504067	2124697	4.088811209
504167	2124697	4.403521284
504267	2124697	4.645886051
504367	2124697	4.830299209
504467	2124697	4.973373195
504567	2124697	5.094230326
504667	2124697	5.214666596
504767	2124697	5.357150802
504867	2124697	5.53789688
504967	2124697	5.758757366
505067	2124697	6.008201963
505167	2124697	6.269167917
505267	2124697	6.523306985
505367	2124697	6.74973058
505467	2124697	6.920512596
505567	2124697	6.99408465
505667	2124697	6.90923022
505767	2124697	6.590852284
505867	2124697	5.983926142
505967	2124697	5.095766983
506067	2124697	3.9889829
506167	2124697	2.736880184
506267	2124697	1.398353127
506367	2124697	0.019428123
506467	2124697	-1.354947475
502367	2124797	-6.656192646
502467	2124797	-6.653036152
502567	2124797	-6.621408334
502667	2124797	-6.503231923
502767	2124797	-6.20742179
502867	2124797	-5.650119668
502967	2124797	-4.848454048
503067	2124797	-3.901466541
503167	2124797	-2.897869099
503267	2124797	-1.893582598
503367	2124797	-0.923559143
503467	2124797	-0.011437977
503567	2124797	0.825940162
503667	2124797	1.576771284
503767	2124797	2.233773511
503867	2124797	2.794045785
503967	2124797	3.258820186
504067	2124797	3.633208778
504167	2124797	3.925829894
504267	2124797	4.148170408
504367	2124797	4.3140241
504467	2124797	4.439404505
504567	2124797	4.543426964
504667	2124797	4.650745808
504767	2124797	4.793532066
504867	2124797	5.000621377
504967	2124797	5.272645125
505067	2124797	5.586780138
505167	2124797	5.920554141
505267	2124797	6.256854948
505367	2124797	6.578827568
505467	2124797	6.862854868
505567	2124797	7.067565878
505667	2124797	7.114655513
505767	2124797	6.872704107
505867	2124797	6.215202331
505967	2124797	5.16028829
506067	2124797	3.842570809
506167	2124797	2.376782612
506267	2124797	0.827973403
506367	2124797	-0.765135968
506467	2124797	-2.366968667
502267	2124897	-6.631894923
502367	2124897	-6.634247312
502467	2124897	-6.670543441
502567	2124897	-6.718213858
502667	2124897	-6.728093118
502767	2124897	-6.566580986
502867	2124897	-6.005759573
502967	2124897	-5.095382173
503067	2124897	-4.064531388
503167	2124897	-3.022064052
503267	2124897	-2.011181253
503367	2124897	-1.054890188
503467	2124897	-0.168829065
503567	2124897	0.635344104
503667	2124897	1.349260838
503767	2124897	1.96806456
503867	2124897	2.490709453
503967	2124897	2.919292769
504067	2124897	3.259129072
504167	2124897	3.518962848
504267	2124897	3.710209687
504367	2124897	3.846205102
504467	2124897	3.941801326
504567	2124897	4.013963695
504667	2124897	4.085837996
504767	2124897	4.201492999
504867	2124897	4.428182295
504967	2124897	4.758443629
505067	2124897	5.135858722
505167	2124897	5.533690527
505267	2124897	5.940310533
505367	2124897	6.346347846
505467	2124897	6.738537181
505567	2124897	7.090384866
505667	2124897	7.333805425
505767	2124897	7.270266063
505867	2124897	6.554447789
505967	2124897	5.253197602
506067	2124897	3.697821766
506167	2124897	2.034708106
506267	2124897	0.309770461
506367	2124897	-1.459634352
502167	2124997	-6.50109433
502267	2124997	-6.442297105
502367	2124997	-6.446570757
502467	2124997	-6.506507369
502567	2124997	-6.61411194
502667	2124997	-6.757465564
502767	2124997	-6.874307819
502867	2124997	-6.257497784
502967	2124997	-5.142497859
503067	2124997	-4.03687687
503167	2124997	-2.978192988
503267	2124997	-1.97907411
503367	2124997	-1.049525136
503467	2124997	-0.198755048
503567	2124997	0.565092894
503667	2124997	1.235655847
503767	2124997	1.809233849
503867	2124997	2.286745571
503967	2124997	2.670622254
504067	2124997	2.966252421
504167	2124997	3.183194748
504267	2124997	3.333497253
504367	2124997	3.430779407
504467	2124997	3.489333124
504567	2124997	3.523384227
504667	2124997	3.547264549
504767	2124997	3.586991933
504867	2124997	3.835995137
504967	2124997	4.237947766
505067	2124997	4.662970217
505167	2124997	5.102870911
505267	2124997	5.554648954
505367	2124997	6.014945875
505467	2124997	6.479497505
505567	2124997	6.942051653
505667	2124997	7.388297025
505767	2124997	7.725019497
505867	2124997	6.884715221
505967	2124997	5.213744642
506067	2124997	3.463559056
506167	2124997	1.674717591
506267	2124997	-0.152306503
506367	2124997	-2.022023074
502067	2125097	-6.310833552
502167	2125097	-6.160173843
502267	2125097	-6.083308594
502367	2125097	-6.073437448
502467	2125097	-6.122915062
502567	2125097	-6.222619593
502667	2125097	-6.35511824
502767	2125097	-6.427684562
502867	2125097	-5.853382984
502967	2125097	-4.808748164
503067	2125097	-3.750987851
503167	2125097	-2.737726345
503267	2125097	-1.784775553
503367	2125097	-0.902475318
503467	2125097	-0.099928104
503567	2125097	0.614715997
503667	2125097	1.234934375
503767	2125097	1.756915905
503867	2125097	2.181348189
503967	2125097	2.511201266
504067	2125097	2.752819519
504167	2125097	2.916944404
504267	2125097	3.017105275
504367	2125097	3.068548345
504467	2125097	3.087257503
504567	2125097	3.089277826
504667	2125097	3.091621249
504767	2125097	3.129020252
504867	2125097	3.36331484
504967	2125097	3.752812083
505067	2125097	4.179246249
505167	2125097	4.626976944
505267	2125097	5.089683473
505367	2125097	5.561303506
505467	2125097	6.034732526
505567	2125097	6.499596821
505667	2125097	6.931145773
505767	2125097	7.188840412
505867	2125097	6.385587688
505967	2125097	4.779869151
506067	2125097	3.04934733
506167	2125097	1.267687076
506267	2125097	-0.556378888
506367	2125097	-2.423095875
501967	2125197	-6.061424201
502067	2125197	-5.824850541
502167	2125197	-5.658358071
502267	2125197	-5.559768229
502367	2125197	-5.520575076
502467	2125197	-5.527386256
502567	2125197	-5.557316779
502667	2125197	-5.559979041
502767	2125197	-5.409398653
502867	2125197	-4.91787465
502967	2125197	-4.123743036
503067	2125197	-3.219591789
503167	2125197	-2.309413615
503267	2125197	-1.435853518
503367	2125197	-0.620688971
503467	2125197	0.121366818
503567	2125197	0.778727297
503667	2125197	1.342401791
503767	2125197	1.80680803
503867	2125197	2.170766853
503967	2125197	2.437582458
504067	2125197	2.615230692
504167	2125197	2.716233721
504267	2125197	2.756543183
504367	2125197	2.754385608
504467	2125197	2.729551819
504567	2125197	2.703778847
504667	2125197	2.704402454
504767	2125197	2.775800146
504867	2125197	2.974712953
504967	2125197	3.294106217
505067	2125197	3.682151239
505167	2125197	4.106674302
505267	2125197	4.548673448
505367	2125197	4.991504042
505467	2125197	5.414671305
505567	2125197	5.783805063
505667	2125197	6.02226619
505767	2125197	5.938234855
505867	2125197	5.245351749
505967	2125197	3.995668076
506067	2125197	2.471752183
506167	2125197	0.821683443
506267	2125197	-0.898930861
501867	2125297	-5.742221419
501967	2125297	-5.438807075
502067	2125297	-5.19534285
502167	2125297	-5.0155013
502267	2125297	-4.893943751
502367	2125297	-4.818435407
502467	2125297	-4.769855854
502567	2125297	-4.717645035
502667	2125297	-4.609855827
502767	2125297	-4.367149038
502867	2125297	-3.919086502
502967	2125297	-3.278285642
503067	2125297	-2.52581819
503167	2125297	-1.737005813
503267	2125297	-0.959598766
503367	2125297	-0.223295179
503467	2125297	0.450915727
503567	2125297	1.046366408
503667	2125297	1.549710204
503767	2125297	1.951786609
503867	2125297	2.249070538
503967	2125297	2.444620342
504067	2125297	2.548086062
504167	2125297	2.574737035
504267	2125297	2.543905496
504367	2125297	2.477624145
504467	2125297	2.399978446
504567	2125297	2.337419691
504667	2125297	2.320056385
504767	2125297	2.381478581
504867	2125297	2.547453699
504967	2125297	2.815374484
505067	2125297	3.158217115
505167	2125297	3.545115695
505267	2125297	3.948156047
505367	2125297	4.33954895
505467	2125297	4.685780982
505567	2125297	4.937595597
505667	2125297	5.01365452
505767	2125297	4.791127571
505867	2125297	4.160408153
505967	2125297	3.13692091
506067	2125297	1.839357922
506167	2125297	0.378401724
506267	2125297	-1.174955366
501767	2125397	-5.407261407
501867	2125397	-5.02075208
501967	2125397	-4.702333625
502067	2125397	-4.451068542
502167	2125397	-4.260719806
502267	2125397	-4.119336242
502367	2125397	-4.010132959
502467	2125397	-3.911209689
502567	2125397	-3.793248395
502667	2125397	-3.617062259
502767	2125397	-3.337874194
502867	2125397	-2.924710464
502967	2125397	-2.383096592
503067	2125397	-1.751187073
503167	2125397	-1.075226598
503267	2125397	-0.394145572
503367	2125397	0.261844043
503467	2125397	0.867953754
503567	2125397	1.402347441
503667	2125397	1.845916741
503767	2125397	2.184158789
503867	2125397	2.41006248
503967	2125397	2.526189929
504067	2125397	2.544533998
504167	2125397	2.484310403
504267	2125397	2.369175485
504367	2125397	2.225276481
504467	2125397	2.080503417
504567	2125397	1.964348526
504667	2125397	1.907042358
504767	2125397	1.935769763
504867	2125397	2.06637421
504967	2125397	2.295252213
505067	2125397	2.600634963
505167	2125397	2.951358645
505267	2125397	3.31342431
505367	2125397	3.651149762
505467	2125397	3.924302439
505567	2125397	4.082755471
505667	2125397	4.062049916
505767	2125397	3.790043313
505867	2125397	3.216828569
505967	2125397	2.349554328
506067	2125397	1.246800215
506167	2125397	-0.018403412
506267	2125397	-1.381240863
501667	2125497	-5.125051647
501767	2125497	-4.622151709
501867	2125497	-4.204908958
501967	2125497	-3.874164686
502067	2125497	-3.620393025
502167	2125497	-3.427017608
502267	2125497	-3.27409983
502367	2125497	-3.140491518
502467	2125497	-3.004081874
502567	2125497	-2.84104695
502667	2125497	-2.625939839
502767	2125497	-2.335182899
502867	2125497	-1.954831348
502967	2125497	-1.487583405
503067	2125497	-0.951745441
503167	2125497	-0.373476119
503267	2125497	0.219897121
503367	2125497	0.802019785
503467	2125497	1.346819996
503567	2125497	1.827597936
503667	2125497	2.217868789
503767	2125497	2.495143495
503867	2125497	2.646912068
503967	2125497	2.675244343
504067	2125497	2.596300381
504167	2125497	2.435371833
504267	2125497	2.221574968
504367	2125497	1.985079864
504467	2125497	1.75678583
504567	2125497	1.568684506
504667	2125497	1.452608787
504767	2125497	1.43532429
504867	2125497	1.530351584
504967	2125497	1.731497165
505067	2125497	2.013842089
505167	2125497	2.341156399
505267	2125497	2.673321661
505367	2125497	2.969706198
505467	2125497	3.188820236
505567	2125497	3.286609343
505667	2125497	3.216740991
505767	2125497	2.937035083
505867	2125497	2.423070497
505967	2125497	1.680275697
506067	2125497	0.742395231
506167	2125497	-0.341418142
501567	2125597	-4.954432093
501667	2125597	-4.307728652
501767	2125597	-3.752030327
501867	2125597	-3.308257655
501967	2125597	-2.975396403
502067	2125597	-2.732500667
502167	2125597	-2.549743331
502267	2125597	-2.397939464
502367	2125597	-2.252122255
502467	2125597	-2.091550222
502567	2125597	-1.899157984
502667	2125597	-1.6618175
502767	2125597	-1.371141428
502867	2125597	-1.023656607
502967	2125597	-0.620316963
503067	2125597	-0.166722209
503167	2125597	0.326231013
503267	2125597	0.842512438
503367	2125597	1.361439326
503467	2125597	1.857407792
503567	2125597	2.299096586
503667	2125597	2.650211524
503767	2125597	2.875360181
503867	2125597	2.952350872
503967	2125597	2.883233123
504067	2125597	2.69276286
504167	2125597	2.416411417
504267	2125597	2.090100268
504367	2125597	1.74709557
504467	2125597	1.419696095
504567	2125597	1.141987222
504667	2125597	0.950255505
504767	2125597	0.877403179
504867	2125597	0.940528927
504967	2125597	1.129862737
505067	2125597	1.410616174
505167	2125597	1.735750802
505267	2125597	2.057482835
505367	2125597	2.331960127
505467	2125597	2.519501206
505567	2125597	2.584116638
505667	2125597	2.494669101
505767	2125597	2.228324328
505867	2125597	1.774939716
505967	2125597	1.139956666
506067	2125597	0.344311115
506167	2125597	-0.578450004
501467	2125697	-4.949235169
501567	2125697	-4.157169985
501667	2125697	-3.425620621
501767	2125697	-2.808810276
501867	2125697	-2.345093315
501967	2125697	-2.029845488
502067	2125697	-1.820761112
502167	2125697	-1.668037123
502267	2125697	-1.53230503
502367	2125697	-1.386256358
502467	2125697	-1.211783031
502567	2125697	-0.998645397
502667	2125697	-0.745211661
502767	2125697	-0.457992674
502867	2125697	-0.144615383
502967	2125697	0.195908429
503067	2125697	0.571323874
503167	2125697	0.985592479
503267	2125697	1.433481303
503367	2125697	1.900625205
503467	2125697	2.363599877
503567	2125697	2.787692688
503667	2125697	3.124127879
503767	2125697	3.315100329
503867	2125697	3.318460035
503967	2125697	3.137941129
504067	2125697	2.818058469
504167	2125697	2.412016794
504267	2125697	1.963103186
504367	2125697	1.50464761
504467	2125697	1.066661884
504567	2125697	0.683197098
504667	2125697	0.397677549
504767	2125697	0.259072307
504867	2125697	0.298648721
504967	2125697	0.501393327
505067	2125697	0.811147249
505167	2125697	1.161799976
505267	2125697	1.496425573
505367	2125697	1.769733451
505467	2125697	1.945631426
505567	2125697	1.996174272
505667	2125697	1.902968386
505767	2125697	1.658825634
505867	2125697	1.265389778
505967	2125697	0.728170921
506067	2125697	0.057730553
506167	2125697	-0.724913573
501367	2125797	-5.129193817
501467	2125797	-4.238398729
501567	2125797	-3.344212945
501667	2125797	-2.503371747
501767	2125797	-1.80470365
501867	2125797	-1.331509963
501967	2125797	-1.070078719
502067	2125797	-0.928674428
502167	2125797	-0.82791215
502267	2125797	-0.721677556
502367	2125797	-0.584529431
502467	2125797	-0.402427606
502567	2125797	-0.170620729
502667	2125797	0.102749917
502767	2125797	0.392052006
502867	2125797	0.668685178
502967	2125797	0.937607102
503067	2125797	1.229776166
503167	2125797	1.56631179
503267	2125797	1.950887436
503367	2125797	2.374934115
503467	2125797	2.819694051
503567	2125797	3.251969229
503667	2125797	3.612210573
503767	2125797	3.80389888
503867	2125797	3.735001216
503967	2125797	3.41692618
504067	2125797	2.944492992
504167	2125797	2.399153156
504267	2125797	1.827252517
504367	2125797	1.255441157
504467	2125797	0.705028359
504567	2125797	0.203912298
504667	2125797	-0.198927779
504767	2125797	-0.422371322
504867	2125797	-0.392037421
504967	2125797	-0.133471372
505067	2125797	0.246870334
505167	2125797	0.653331014
505267	2125797	1.022824615
505367	2125797	1.312755323
505467	2125797	1.492156934
505567	2125797	1.539739926
505667	2125797	1.447143988
505767	2125797	1.223590312
505867	2125797	0.887626563
505967	2125797	0.443316563
506067	2125797	-0.114639454
506167	2125797	-0.777665029
501367	2125897	-4.538180987
501467	2125897	-3.57051626
501567	2125897	-2.572274674
501667	2125897	-1.590279397
501767	2125897	-0.75520694
501867	2125897	-0.292506821
501967	2125897	-0.15486954
502067	2125897	-0.119571402
502167	2125897	-0.084414672
502267	2125897	-0.012919566
502367	2125897	0.111305567
502467	2125897	0.297188872
502567	2125897	0.547670231
502667	2125897	0.852959062
502767	2125897	1.166541832
502867	2125897	1.400233393
502967	2125897	1.57286718
503067	2125897	1.770883366
503167	2125897	2.028775655
503267	2125897	2.351885068
503367	2125897	2.735089157
503467	2125897	3.166894177
503567	2125897	3.625534812
503667	2125897	4.059902253
503767	2125897	4.327115519
503867	2125897	4.181125174
503967	2125897	3.667907704
504067	2125897	3.020939343
504167	2125897	2.343261571
504267	2125897	1.666783517
504367	2125897	1.002417798
504467	2125897	0.356569976
504567	2125897	-0.258937722
504667	2125897	-0.806974412
504767	2125897	-1.165969676
504867	2125897	-1.119368321
504967	2125897	-0.727746592
505067	2125897	-0.23052533
505167	2125897	0.253487456
505267	2125897	0.6711173
505367	2125897	0.989313573
505467	2125897	1.183078765
505567	2125897	1.234402835
505667	2125897	1.137963795
505767	2125897	0.918981097
505867	2125897	0.638009123
505967	2125897	0.290596688
506067	2125897	-0.165871993
506167	2125897	-0.731700563
501267	2125997	-4.95596347
501367	2125997	-4.008622744
501467	2125997	-2.999491116
501567	2125997	-1.933323698
501667	2125997	-0.819159441
501767	2125997	0.283202422
501867	2125997	0.674323596
501967	2125997	0.586086408
502067	2125997	0.518133329
502167	2125997	0.503700322
502267	2125997	0.550647976
502367	2125997	0.664105611
502467	2125997	0.848749043
502567	2125997	1.108680575
502667	2125997	1.445461549
502767	2125997	1.838721586
502867	2125997	2.006861206
502967	2125997	2.043872963
503067	2125997	2.15027434
503167	2125997	2.335686221
503267	2125997	2.598159989
503367	2125997	2.933816584
503467	2125997	3.338007208
503567	2125997	3.804852635
503667	2125997	4.322979159
503767	2125997	4.825376094
503867	2125997	4.556286957
503967	2125997	3.75953276
504067	2125997	2.965242279
504167	2125997	2.200771667
504267	2125997	1.46481845
504367	2125997	0.751995835
504467	2125997	0.055805757
504567	2125997	-0.630077637
504667	2125997	-1.307818908
504767	2125997	-1.928635452
504867	2125997	-1.797600187
504967	2125997	-1.162703226
505067	2125997	-0.543947547
505167	2125997	0.009193872
505267	2125997	0.472093206
505367	2125997	0.822698626
505467	2125997	1.04016494
505567	2125997	1.106156849
505667	2125997	1.007841958
505767	2125997	0.752866402
505867	2125997	0.533774627
505967	2125997	0.295427132
506067	2125997	-0.081829748
501267	2126097	-4.49354725
501367	2126097	-3.561241383
501467	2126097	-2.568016158
501567	2126097	-1.519831469
501667	2126097	-0.431566163
501767	2126097	0.606379463
501867	2126097	1.013294888
501967	2126097	0.962855968
502067	2126097	0.905292778
502167	2126097	0.89420917
502267	2126097	0.940861091
502367	2126097	1.050374774
502467	2126097	1.226198023
502567	2126097	1.470343723
502667	2126097	1.780462802
502767	2126097	2.122638145
502867	2126097	2.262968122
502967	2126097	2.272241641
503067	2126097	2.3322029
503167	2126097	2.462723734
503267	2126097	2.665707464
503367	2126097	2.939926696
503467	2126097	3.282644647
503567	2126097	3.688424439
503667	2126097	4.141230583
503767	2126097	4.542577047
503867	2126097	4.265419991
503967	2126097	3.49176232
504067	2126097	2.699062057
504167	2126097	1.936867984
504267	2126097	1.207931309
504367	2126097	0.50764832
504467	2126097	-0.17023851
504567	2126097	-0.830955004
504667	2126097	-1.471094237
504767	2126097	-2.01136323
504867	2126097	-1.87735269
504967	2126097	-1.258612007
505067	2126097	-0.625634783
505167	2126097	-0.049132382
505267	2126097	0.441842643
505367	2126097	0.82375999
505467	2126097	1.074997808
505567	2126097	1.17682876
505667	2126097	1.117262049
505767	2126097	0.911665692
505867	2126097	0.719260914
505967	2126097	0.500665635
506067	2126097	0.149716954
501167	2126197	-4.878051803
501267	2126197	-4.072756771
501367	2126197	-3.201743493
501467	2126197	-2.279838738
501567	2126197	-1.32930509
501667	2126197	-0.399508927
501767	2126197	0.384844138
501867	2126197	0.837240168
501967	2126197	0.994084876
502067	2126197	1.043502861
502167	2126197	1.084720504
502267	2126197	1.154706883
502367	2126197	1.267868655
502467	2126197	1.429103114
502567	2126197	1.635907925
502667	2126197	1.872529483
502767	2126197	2.091222719
502867	2126197	2.218093258
502967	2126197	2.26874455
503067	2126197	2.319495486
503167	2126197	2.409802956
503267	2126197	2.552879527
503367	2126197	2.751124337
503467	2126197	2.999469558
503567	2126197	3.280610226
503667	2126197	3.545565567
503767	2126197	3.662183705
503867	2126197	3.429603278
503967	2126197	2.884239096
504067	2126197	2.223523104
504167	2126197	1.547965324
504267	2126197	0.890914928
504367	2126197	0.263056689
504467	2126197	-0.329962424
504567	2126197	-0.876243935
504667	2126197	-1.337198026
504767	2126197	-1.59869338
504867	2126197	-1.484920875
504967	2126197	-1.046649624
505067	2126197	-0.489564121
505167	2126197	0.068784312
505267	2126197	0.571907915
505367	2126197	0.984407227
505467	2126197	1.279326914
505567	2126197	1.436799078
505667	2126197	1.449845807
505767	2126197	1.339758276
505867	2126197	1.154650339
505967	2126197	0.89222373
