x	y	coe_com_dur
504667	2123497	0.369582297
504767	2123497	0.370141882
504867	2123497	0.370703319
504967	2123497	0.371266602
504067	2123597	0.365511401
504167	2123597	0.366060585
504267	2123597	0.366611654
504367	2123597	0.367164602
504467	2123597	0.367719426
504567	2123597	0.36827612
504667	2123597	0.368834681
504767	2123597	0.369395104
504867	2123597	0.369957383
504967	2123597	0.370521514
505067	2123597	0.371087493
505167	2123597	0.371655313
505267	2123597	0.37222497
503867	2123697	0.363665401
503967	2123697	0.364211601
504067	2123697	0.364759698
504167	2123697	0.36530969
504267	2123697	0.365861572
504367	2123697	0.366415339
504467	2123697	0.366970986
504567	2123697	0.36752851
504667	2123697	0.368087905
504767	2123697	0.368649167
504867	2123697	0.369212291
504967	2123697	0.369777272
505067	2123697	0.370344105
505167	2123697	0.370912785
505267	2123697	0.371483307
505367	2123697	0.372055665
505467	2123697	0.372629854
505567	2123697	0.37320587
503867	2123797	0.362912926
503967	2123797	0.363459924
504067	2123797	0.364008825
504167	2123797	0.364559626
504267	2123797	0.365112322
504367	2123797	0.365666909
504467	2123797	0.366223383
504567	2123797	0.366781738
504667	2123797	0.367341969
504767	2123797	0.367904073
504867	2123797	0.368468044
504967	2123797	0.369033877
505067	2123797	0.369601568
505167	2123797	0.37017111
505267	2123797	0.370742498
505367	2123797	0.371315729
505467	2123797	0.371890795
505567	2123797	0.372467691
505667	2123797	0.373046413
505767	2123797	0.373626954
503767	2123897	0.361615394
503867	2123897	0.362161277
503967	2123897	0.362709074
504067	2123897	0.363258781
504167	2123897	0.363810393
504267	2123897	0.364363906
504367	2123897	0.364919315
504467	2123897	0.365476616
504567	2123897	0.366035804
504667	2123897	0.366596875
504767	2123897	0.367159823
504867	2123897	0.367724643
504967	2123897	0.368291331
505067	2123897	0.36885988
505167	2123897	0.369430287
505267	2123897	0.370002545
505367	2123897	0.37057665
505467	2123897	0.371152595
505567	2123897	0.371730376
505667	2123897	0.372309987
505767	2123897	0.372891421
505867	2123897	0.373474674
505967	2123897	0.374059739
506067	2123897	0.374646612
506167	2123897	0.375235284
506267	2123897	0.375825752
506367	2123897	0.376418008
506467	2123897	0.377012047
506567	2123897	0.377607863
506667	2123897	0.378205449
506767	2123897	0.378804799
503667	2123997	0.360319023
503767	2123997	0.360863777
503867	2123997	0.361410455
503967	2123997	0.361959053
504067	2123997	0.362509567
504167	2123997	0.363061992
504267	2123997	0.363616323
504367	2123997	0.364172557
504467	2123997	0.364730688
504567	2123997	0.365290712
504667	2123997	0.365852623
504767	2123997	0.366416417
504867	2123997	0.366982089
504967	2123997	0.367549633
505067	2123997	0.368119045
505167	2123997	0.368690319
505267	2123997	0.369263449
505367	2123997	0.369838431
505467	2123997	0.370415259
505567	2123997	0.370993926
505667	2123997	0.371574428
505767	2123997	0.372156759
505867	2123997	0.372740913
505967	2123997	0.373326884
506067	2123997	0.373914666
506167	2123997	0.374504253
506267	2123997	0.375095639
506367	2123997	0.375688818
506467	2123997	0.376283784
506567	2123997	0.376880531
506667	2123997	0.377479052
506767	2123997	0.378079341
503567	2124097	0.359023829
503667	2124097	0.35956744
503767	2124097	0.360112985
503867	2124097	0.36066046
503967	2124097	0.361209862
504067	2124097	0.361761184
504167	2124097	0.362314424
504267	2124097	0.362869576
504367	2124097	0.363426636
504467	2124097	0.363985599
504567	2124097	0.36454646
504667	2124097	0.365109214
504767	2124097	0.365673857
504867	2124097	0.366240383
504967	2124097	0.366808786
505067	2124097	0.367379062
505167	2124097	0.367951206
505267	2124097	0.368525211
505367	2124097	0.369101073
505467	2124097	0.369678785
505567	2124097	0.370258343
505667	2124097	0.370839739
505767	2124097	0.371422969
505867	2124097	0.372008027
505967	2124097	0.372594906
506067	2124097	0.373183601
506167	2124097	0.373774105
506267	2124097	0.374366413
506367	2124097	0.374960518
506467	2124097	0.375556414
506567	2124097	0.376154095
506667	2124097	0.376753554
506767	2124097	0.377354786
503467	2124197	0.357729831
503567	2124197	0.358272284
503667	2124197	0.358816682
503767	2124197	0.359363019
503867	2124197	0.359911293
503967	2124197	0.360461499
504067	2124197	0.361013633
504167	2124197	0.361567689
504267	2124197	0.362123664
504367	2124197	0.362681552
504467	2124197	0.363241349
504567	2124197	0.36380305
504667	2124197	0.36436665
504767	2124197	0.364932144
504867	2124197	0.365499526
504967	2124197	0.366068791
505067	2124197	0.366639934
505167	2124197	0.36721295
505267	2124197	0.367787833
505367	2124197	0.368364577
505467	2124197	0.368943177
505567	2124197	0.369523627
505667	2124197	0.370105921
505767	2124197	0.370690053
505867	2124197	0.371276017
505967	2124197	0.371863808
506067	2124197	0.372453419
506167	2124197	0.373044843
506267	2124197	0.373638076
506367	2124197	0.37423311
506467	2124197	0.374829939
506567	2124197	0.375428558
506667	2124197	0.376028959
503367	2124297	0.356437048
503467	2124297	0.356978328
503567	2124297	0.357521562
503667	2124297	0.358066748
503767	2124297	0.35861388
503867	2124297	0.359162954
503967	2124297	0.359713967
504067	2124297	0.360266913
504167	2124297	0.360821788
504267	2124297	0.361378588
504367	2124297	0.361937307
504467	2124297	0.36249794
504567	2124297	0.363060483
504667	2124297	0.363624931
504767	2124297	0.364191278
504867	2124297	0.364759519
504967	2124297	0.365329649
505067	2124297	0.365901662
505167	2124297	0.366475553
505267	2124297	0.367051316
505367	2124297	0.367628945
505467	2124297	0.368208436
505567	2124297	0.368789781
505667	2124297	0.369372975
505767	2124297	0.369958012
505867	2124297	0.370544886
505967	2124297	0.371133591
506067	2124297	0.371724121
506167	2124297	0.372316469
506267	2124297	0.37291063
506367	2124297	0.373506596
506467	2124297	0.374104362
506567	2124297	0.374703921
506667	2124297	0.375305267
503267	2124397	0.355145499
503367	2124397	0.35568559
503467	2124397	0.356227646
503567	2124397	0.356771664
503667	2124397	0.357317639
503767	2124397	0.357865567
503867	2124397	0.358415444
503967	2124397	0.358967265
504067	2124397	0.359521026
504167	2124397	0.360076722
504267	2124397	0.360634349
504367	2124397	0.361193901
504467	2124397	0.361755373
504567	2124397	0.362318761
504667	2124397	0.362884059
504767	2124397	0.363451261
504867	2124397	0.364020364
504967	2124397	0.364591361
505067	2124397	0.365164246
505167	2124397	0.365739015
505267	2124397	0.366315661
505367	2124397	0.366894179
505467	2124397	0.367474562
505567	2124397	0.368056806
505667	2124397	0.368640903
505767	2124397	0.369226848
505867	2124397	0.369814635
505967	2124397	0.370404258
506067	2124397	0.37099571
506167	2124397	0.371588985
506267	2124397	0.372184077
506367	2124397	0.372780979
506467	2124397	0.373379685
506567	2124397	0.373980188
503067	2124497	0.353318296
503167	2124497	0.353855202
503267	2124497	0.354394089
503367	2124497	0.354934952
503467	2124497	0.355477786
503567	2124497	0.356022589
503667	2124497	0.356569356
503767	2124497	0.357118082
503867	2124497	0.357668763
503967	2124497	0.358221395
504067	2124497	0.358775973
504167	2124497	0.359332492
504267	2124497	0.359890947
504367	2124497	0.360451334
504467	2124497	0.361013648
504567	2124497	0.361577883
504667	2124497	0.362144033
504767	2124497	0.362712095
504867	2124497	0.363282062
504967	2124497	0.363853928
505067	2124497	0.364427689
505167	2124497	0.365003338
505267	2124497	0.36558087
505367	2124497	0.366160279
505467	2124497	0.366741559
505567	2124497	0.367324703
505667	2124497	0.367909707
505767	2124497	0.368496564
505867	2124497	0.369085267
505967	2124497	0.36967581
506067	2124497	0.370268188
506167	2124497	0.370862393
506267	2124497	0.371458419
506367	2124497	0.37205626
506467	2124497	0.372655909
506567	2124497	0.373257359
502967	2124597	0.352030503
503067	2124597	0.352566179
503167	2124597	0.353103845
503267	2124597	0.353643498
503367	2124597	0.354185134
503467	2124597	0.354728748
503567	2124597	0.355274338
503667	2124597	0.355821898
503767	2124597	0.356371424
503867	2124597	0.356922911
503967	2124597	0.357476356
504067	2124597	0.358031753
504167	2124597	0.358589097
504267	2124597	0.359148384
504367	2124597	0.359709609
504467	2124597	0.360272766
504567	2124597	0.36083785
504667	2124597	0.361404856
504767	2124597	0.361973779
504867	2124597	0.362544613
504967	2124597	0.363117352
505067	2124597	0.36369199
505167	2124597	0.364268523
505267	2124597	0.364846944
505367	2124597	0.365427247
505467	2124597	0.366009426
505567	2124597	0.366593475
505667	2124597	0.367179388
505767	2124597	0.367767159
505867	2124597	0.368356782
505967	2124597	0.368948249
506067	2124597	0.369541555
506167	2124597	0.370136694
506267	2124597	0.370733658
506367	2124597	0.371332441
506467	2124597	0.371933037
502667	2124697	0.349681179
502767	2124697	0.350211595
502867	2124697	0.350744019
502967	2124697	0.351278448
503067	2124697	0.351814877
503167	2124697	0.352353305
503267	2124697	0.352893726
503367	2124697	0.353436136
503467	2124697	0.353980533
503567	2124697	0.35452691
503667	2124697	0.355075265
503767	2124697	0.355625593
503867	2124697	0.356177889
503967	2124697	0.356732149
504067	2124697	0.357288367
504167	2124697	0.357846539
504267	2124697	0.35840666
504367	2124697	0.358968724
504467	2124697	0.359532728
504567	2124697	0.360098664
504667	2124697	0.360666528
504767	2124697	0.361236315
504867	2124697	0.361808018
504967	2124697	0.362381633
505067	2124697	0.362957152
505167	2124697	0.363534572
505267	2124697	0.364113884
505367	2124697	0.364695084
505467	2124697	0.365278166
505567	2124697	0.365863123
505667	2124697	0.366449949
505767	2124697	0.367038637
505867	2124697	0.367629182
505967	2124697	0.368221577
506067	2124697	0.368815815
506167	2124697	0.36941189
506267	2124697	0.370009796
506367	2124697	0.370609525
506467	2124697	0.371211071
502367	2124797	0.347346393
502467	2124797	0.347871477
502567	2124797	0.348398586
502667	2124797	0.348927716
502767	2124797	0.349458866
502867	2124797	0.34999203
502967	2124797	0.350527207
503067	2124797	0.351064392
503167	2124797	0.351603581
503267	2124797	0.352144772
503367	2124797	0.352687959
503467	2124797	0.353233139
503567	2124797	0.353780307
503667	2124797	0.354329459
503767	2124797	0.354880591
503867	2124797	0.355433697
503967	2124797	0.355988774
504067	2124797	0.356545816
504167	2124797	0.357104818
504267	2124797	0.357665775
504367	2124797	0.358228682
504467	2124797	0.358793534
504567	2124797	0.359360325
504667	2124797	0.359929051
504767	2124797	0.360499704
504867	2124797	0.36107228
504967	2124797	0.361646772
505067	2124797	0.362223176
505167	2124797	0.362801485
505267	2124797	0.363381692
505367	2124797	0.363963793
505467	2124797	0.36454778
505567	2124797	0.365133648
505667	2124797	0.365721389
505767	2124797	0.366310999
505867	2124797	0.36690247
505967	2124797	0.367495795
506067	2124797	0.368090969
506167	2124797	0.368687985
506267	2124797	0.369286835
506367	2124797	0.369887513
506467	2124797	0.370490013
502267	2124897	0.346067823
502367	2124897	0.346591583
502467	2124897	0.347117378
502567	2124897	0.347645206
502667	2124897	0.348175064
502767	2124897	0.348706947
502867	2124897	0.349240854
502967	2124897	0.34977678
503067	2124897	0.350314722
503167	2124897	0.350854675
503267	2124897	0.351396637
503367	2124897	0.351940602
503467	2124897	0.352486567
503567	2124897	0.353034528
503667	2124897	0.353584479
503767	2124897	0.354136417
503867	2124897	0.354690336
503967	2124897	0.355246232
504067	2124897	0.3558041
504167	2124897	0.356363934
504267	2124897	0.35692573
504367	2124897	0.357489483
504467	2124897	0.358055186
504567	2124897	0.358622835
504667	2124897	0.359192424
504767	2124897	0.359763946
504867	2124897	0.360337398
504967	2124897	0.360912772
505067	2124897	0.361490062
505167	2124897	0.362069264
505267	2124897	0.362650369
505367	2124897	0.363233373
505467	2124897	0.363818269
505567	2124897	0.364405051
505667	2124897	0.364993712
505767	2124897	0.365584246
505867	2124897	0.366176646
505967	2124897	0.366770906
506067	2124897	0.367367019
506167	2124897	0.367964978
506267	2124897	0.368564777
506367	2124897	0.369166408
502167	2124997	0.344790696
502267	2124997	0.345313115
502367	2124997	0.345837579
502467	2124997	0.346364087
502567	2124997	0.346892635
502667	2124997	0.347423221
502767	2124997	0.34795584
502867	2124997	0.34849049
502967	2124997	0.349027166
503067	2124997	0.349565866
503167	2124997	0.350106585
503267	2124997	0.35064932
503367	2124997	0.351194065
503467	2124997	0.351740817
503567	2124997	0.352289572
503667	2124997	0.352840325
503767	2124997	0.353393071
503867	2124997	0.353947805
503967	2124997	0.354504523
504067	2124997	0.355063219
504167	2124997	0.355623888
504267	2124997	0.356186526
504367	2124997	0.356751126
504467	2124997	0.357317684
504567	2124997	0.357886193
504667	2124997	0.358456648
504767	2124997	0.359029044
504867	2124997	0.359603374
504967	2124997	0.360179632
505067	2124997	0.360757813
505167	2124997	0.36133791
505267	2124997	0.361919917
505367	2124997	0.362503828
505467	2124997	0.363089636
505567	2124997	0.363677335
505667	2124997	0.364266919
505767	2124997	0.364858381
505867	2124997	0.365451714
505967	2124997	0.366046912
506067	2124997	0.366643967
506167	2124997	0.367242874
506267	2124997	0.367843624
506367	2124997	0.368446212
502067	2125097	0.343515037
502167	2125097	0.344036096
502267	2125097	0.344559211
502367	2125097	0.345084381
502467	2125097	0.345611602
502567	2125097	0.346140872
502667	2125097	0.346672186
502767	2125097	0.347205542
502867	2125097	0.347740937
502967	2125097	0.348278366
503067	2125097	0.348817825
503167	2125097	0.349359312
503267	2125097	0.349902821
503367	2125097	0.350448348
503467	2125097	0.35099589
503567	2125097	0.351545441
503667	2125097	0.352096997
503767	2125097	0.352650553
503867	2125097	0.353206105
503967	2125097	0.353763647
504067	2125097	0.354323174
504167	2125097	0.354884681
504267	2125097	0.355448163
504367	2125097	0.356013614
504467	2125097	0.356581028
504567	2125097	0.357150401
504667	2125097	0.357721726
504767	2125097	0.358294997
504867	2125097	0.358870208
504967	2125097	0.359447354
505067	2125097	0.360026428
505167	2125097	0.360607424
505267	2125097	0.361190336
505367	2125097	0.361775157
505467	2125097	0.362361881
505567	2125097	0.362950501
505667	2125097	0.363541011
505767	2125097	0.364133404
505867	2125097	0.364727674
505967	2125097	0.365323813
506067	2125097	0.365921815
506167	2125097	0.366521672
506267	2125097	0.367123379
506367	2125097	0.367726927
501967	2125197	0.342240869
502067	2125197	0.34276055
502167	2125197	0.343282298
502267	2125197	0.343806112
502367	2125197	0.344331988
502467	2125197	0.344859924
502567	2125197	0.345389915
502667	2125197	0.34592196
502767	2125197	0.346456054
502867	2125197	0.346992195
502967	2125197	0.347530377
503067	2125197	0.348070598
503167	2125197	0.348612854
503267	2125197	0.349157139
503367	2125197	0.349703451
503467	2125197	0.350251784
503567	2125197	0.350802133
503667	2125197	0.351354495
503767	2125197	0.351908864
503867	2125197	0.352465236
503967	2125197	0.353023605
504067	2125197	0.353583965
504167	2125197	0.354146313
504267	2125197	0.354710641
504367	2125197	0.355276946
504467	2125197	0.35584522
504567	2125197	0.356415459
504667	2125197	0.356987656
504767	2125197	0.357561806
504867	2125197	0.358137902
504967	2125197	0.358715939
505067	2125197	0.359295909
505167	2125197	0.359877808
505267	2125197	0.360461628
505367	2125197	0.361047362
505467	2125197	0.361635005
505567	2125197	0.36222455
505667	2125197	0.36281599
505767	2125197	0.363409318
505867	2125197	0.364004528
505967	2125197	0.364601612
506067	2125197	0.365200564
506167	2125197	0.365801376
506267	2125197	0.366404042
501867	2125297	0.340968217
501967	2125297	0.341486501
502067	2125297	0.342006864
502167	2125297	0.342529303
502267	2125297	0.343053816
502367	2125297	0.343580399
502467	2125297	0.34410905
502567	2125297	0.344639765
502667	2125297	0.345172541
502767	2125297	0.345707375
502867	2125297	0.346244263
502967	2125297	0.346783201
503067	2125297	0.347324185
503167	2125297	0.347867211
503267	2125297	0.348412275
503367	2125297	0.348959373
503467	2125297	0.349508499
503567	2125297	0.35005965
503667	2125297	0.35061282
503767	2125297	0.351168004
503867	2125297	0.351725198
503967	2125297	0.352284396
504067	2125297	0.352845593
504167	2125297	0.353408784
504267	2125297	0.353973962
504367	2125297	0.354541123
504467	2125297	0.35511026
504567	2125297	0.355681368
504667	2125297	0.356254441
504767	2125297	0.356829473
504867	2125297	0.357406457
504967	2125297	0.357985388
505067	2125297	0.358566258
505167	2125297	0.359149063
505267	2125297	0.359733794
505367	2125297	0.360320446
505467	2125297	0.360909012
505567	2125297	0.361499485
505667	2125297	0.362091858
505767	2125297	0.362686125
505867	2125297	0.363282278
505967	2125297	0.363880312
506067	2125297	0.364480217
506167	2125297	0.365081988
506267	2125297	0.365685617
501767	2125397	0.339697106
501867	2125397	0.340213975
501967	2125397	0.340732934
502067	2125397	0.341253979
502167	2125397	0.341777109
502267	2125397	0.342302321
502367	2125397	0.342829612
502467	2125397	0.34335898
502567	2125397	0.343890419
502667	2125397	0.344423929
502767	2125397	0.344959504
502867	2125397	0.345497141
502967	2125397	0.346036836
503067	2125397	0.346578585
503167	2125397	0.347122384
503267	2125397	0.347668229
503367	2125397	0.348216114
503467	2125397	0.348766036
503567	2125397	0.34931799
503667	2125397	0.349871971
503767	2125397	0.350427973
503867	2125397	0.350985992
503967	2125397	0.351546022
504067	2125397	0.352108058
504167	2125397	0.352672094
504267	2125397	0.353238126
504367	2125397	0.353806146
504467	2125397	0.354376149
504567	2125397	0.35494813
504667	2125397	0.355522081
504767	2125397	0.356097998
504867	2125397	0.356675874
504967	2125397	0.357255702
505067	2125397	0.357837476
505167	2125397	0.358421189
505267	2125397	0.359006836
505367	2125397	0.359594409
505467	2125397	0.360183901
505567	2125397	0.360775306
505667	2125397	0.361368616
505767	2125397	0.361963826
505867	2125397	0.362560927
505967	2125397	0.363159913
506067	2125397	0.363760776
506167	2125397	0.364363509
506267	2125397	0.364968106
501667	2125497	0.338427563
501767	2125497	0.338942997
501867	2125497	0.339460531
501967	2125497	0.339980164
502067	2125497	0.340501893
502167	2125497	0.341025715
502267	2125497	0.341551627
502367	2125497	0.342079628
502467	2125497	0.342609712
502567	2125497	0.343141878
502667	2125497	0.343676122
502767	2125497	0.344212439
502867	2125497	0.344750827
502967	2125497	0.345291281
503067	2125497	0.345833797
503167	2125497	0.346378371
503267	2125497	0.346924998
503367	2125497	0.347473674
503467	2125497	0.348024395
503567	2125497	0.348577154
503667	2125497	0.349131947
503767	2125497	0.34968877
503867	2125497	0.350247617
503967	2125497	0.350808482
504067	2125497	0.35137136
504167	2125497	0.351936245
504267	2125497	0.352503132
504367	2125497	0.353072015
504467	2125497	0.353642887
504567	2125497	0.354215743
504667	2125497	0.354790577
504767	2125497	0.355367383
504867	2125497	0.355946153
504967	2125497	0.356526882
505067	2125497	0.357109563
505167	2125497	0.357694189
505267	2125497	0.358280755
505367	2125497	0.358869252
505467	2125497	0.359459674
505567	2125497	0.360052015
505667	2125497	0.360646266
505767	2125497	0.361242422
505867	2125497	0.361840475
505967	2125497	0.362440417
506067	2125497	0.363042242
506167	2125497	0.363645942
501567	2125597	0.337159614
501667	2125597	0.337673593
501767	2125597	0.338189683
501867	2125597	0.338707883
501967	2125597	0.339228191
502067	2125597	0.339750604
502167	2125597	0.340275118
502267	2125597	0.340801732
502367	2125597	0.341330443
502467	2125597	0.341861246
502567	2125597	0.34239414
502667	2125597	0.342929119
502767	2125597	0.343466181
502867	2125597	0.344005321
502967	2125597	0.344546536
503067	2125597	0.345089821
503167	2125597	0.345635172
503267	2125597	0.346182584
503367	2125597	0.346732053
503467	2125597	0.347283574
503567	2125597	0.347837141
503667	2125597	0.34839275
503767	2125597	0.348950396
503867	2125597	0.349510073
503967	2125597	0.350071776
504067	2125597	0.350635499
504167	2125597	0.351201236
504267	2125597	0.351768982
504367	2125597	0.35233873
504467	2125597	0.352910475
504567	2125597	0.35348421
504667	2125597	0.35405993
504767	2125597	0.354637627
504867	2125597	0.355217296
504967	2125597	0.355798929
505067	2125597	0.356382521
505167	2125597	0.356968064
505267	2125597	0.357555552
505367	2125597	0.358144977
505467	2125597	0.358736333
505567	2125597	0.359329613
505667	2125597	0.35992481
505767	2125597	0.360521916
505867	2125597	0.361120924
505967	2125597	0.361721828
506067	2125597	0.362324618
506167	2125597	0.362929289
501467	2125697	0.335893285
501567	2125697	0.336405789
501667	2125697	0.336920416
501767	2125697	0.337437163
501867	2125697	0.33795603
501967	2125697	0.338477013
502067	2125697	0.33900011
502167	2125697	0.339525319
502267	2125697	0.340052635
502367	2125697	0.340582057
502467	2125697	0.341113581
502567	2125697	0.341647203
502667	2125697	0.34218292
502767	2125697	0.342720728
502867	2125697	0.343260623
502967	2125697	0.3438026
503067	2125697	0.344346656
503167	2125697	0.344892786
503267	2125697	0.345440986
503367	2125697	0.34599125
503467	2125697	0.346543573
503567	2125697	0.347097951
503667	2125697	0.347654379
503767	2125697	0.348212851
503867	2125697	0.348773361
503967	2125697	0.349335905
504067	2125697	0.349900475
504167	2125697	0.350467068
504267	2125697	0.351035675
504367	2125697	0.351606293
504467	2125697	0.352178914
504567	2125697	0.352753531
504667	2125697	0.35333014
504767	2125697	0.353908733
504867	2125697	0.354489304
504967	2125697	0.355071845
505067	2125697	0.355656351
505167	2125697	0.356242814
505267	2125697	0.356831228
505367	2125697	0.357421586
505467	2125697	0.35801388
505567	2125697	0.358608103
505667	2125697	0.359204249
505767	2125697	0.359802309
505867	2125697	0.360402277
505967	2125697	0.361004145
506067	2125697	0.361607906
506167	2125697	0.362213552
501367	2125797	0.334628605
501467	2125797	0.335139613
501567	2125797	0.335652755
501667	2125797	0.33616803
501767	2125797	0.336685435
501867	2125797	0.337204969
501967	2125797	0.337726628
502067	2125797	0.338250411
502167	2125797	0.338776314
502267	2125797	0.339304335
502367	2125797	0.339834469
502467	2125797	0.340366715
502567	2125797	0.340901067
502667	2125797	0.341437523
502767	2125797	0.341976079
502867	2125797	0.34251673
502967	2125797	0.343059473
503067	2125797	0.343604302
503167	2125797	0.344151213
503267	2125797	0.344700202
503367	2125797	0.345251264
503467	2125797	0.345804393
503567	2125797	0.346359585
503667	2125797	0.346916834
503767	2125797	0.347476134
503867	2125797	0.348037481
503967	2125797	0.348600868
504067	2125797	0.34916629
504167	2125797	0.34973374
504267	2125797	0.350303214
504367	2125797	0.350874703
504467	2125797	0.351448203
504567	2125797	0.352023707
504667	2125797	0.352601208
504767	2125797	0.3531807
504867	2125797	0.353762177
504967	2125797	0.35434563
505067	2125797	0.354931054
505167	2125797	0.355518442
505267	2125797	0.356107786
505367	2125797	0.35669908
505467	2125797	0.357292316
505567	2125797	0.357887487
505667	2125797	0.358484585
505767	2125797	0.359083604
505867	2125797	0.359684536
505967	2125797	0.360287373
506067	2125797	0.360892107
506167	2125797	0.361498732
501367	2125897	0.333875093
501467	2125897	0.33438673
501567	2125897	0.334900511
501667	2125897	0.335416434
501767	2125897	0.335934498
501867	2125897	0.336454699
501967	2125897	0.336977035
502067	2125897	0.337501504
502167	2125897	0.338028103
502267	2125897	0.338556829
502367	2125897	0.339087677
502467	2125897	0.339620646
502567	2125897	0.340155731
502667	2125897	0.340692928
502767	2125897	0.341232233
502867	2125897	0.341773643
502967	2125897	0.342317152
503067	2125897	0.342862757
503167	2125897	0.343410452
503267	2125897	0.343960233
503367	2125897	0.344512095
503467	2125897	0.345066033
503567	2125897	0.345622041
503667	2125897	0.346180113
503767	2125897	0.346740246
503867	2125897	0.347302432
503967	2125897	0.347866666
504067	2125897	0.348432942
504167	2125897	0.349001254
504267	2125897	0.349571596
504367	2125897	0.350143962
504467	2125897	0.350718345
504567	2125897	0.351294738
504667	2125897	0.351873136
504767	2125897	0.352453531
504867	2125897	0.353035916
504967	2125897	0.353620286
505067	2125897	0.354206632
505167	2125897	0.354794948
505267	2125897	0.355385226
505367	2125897	0.35597746
505467	2125897	0.356571642
505567	2125897	0.357167764
505667	2125897	0.35776582
505767	2125897	0.358365801
505867	2125897	0.358967701
505967	2125897	0.359571511
506067	2125897	0.360177225
506167	2125897	0.360784833
501267	2125997	0.332612257
501367	2125997	0.333122367
501467	2125997	0.333634633
501567	2125997	0.334149053
501667	2125997	0.334665626
501767	2125997	0.335184348
501867	2125997	0.335705217
501967	2125997	0.336228232
502067	2125997	0.336753388
502167	2125997	0.337280684
502267	2125997	0.337810116
502367	2125997	0.33834168
502467	2125997	0.338875374
502567	2125997	0.339411192
502667	2125997	0.339949132
502767	2125997	0.34048919
502867	2125997	0.34103136
502967	2125997	0.341575638
503067	2125997	0.342122021
503167	2125997	0.342670502
503267	2125997	0.343221078
503367	2125997	0.343773743
503467	2125997	0.344328492
503567	2125997	0.344885319
503667	2125997	0.345444219
503767	2125997	0.346005186
503867	2125997	0.346568214
503967	2125997	0.347133299
504067	2125997	0.347700433
504167	2125997	0.34826961
504267	2125997	0.348840824
504367	2125997	0.349414069
504467	2125997	0.349989338
504567	2125997	0.350566625
504667	2125997	0.351145923
504767	2125997	0.351727225
504867	2125997	0.352310523
504967	2125997	0.352895813
505067	2125997	0.353483085
505167	2125997	0.354072333
505267	2125997	0.35466355
505367	2125997	0.355256728
505467	2125997	0.35585186
505567	2125997	0.356448938
505667	2125997	0.357047955
505767	2125997	0.357648904
505867	2125997	0.358251776
505967	2125997	0.358856564
506067	2125997	0.35946326
501267	2126097	0.331859696
501367	2126097	0.332370426
501467	2126097	0.332883321
501567	2126097	0.333398381
501667	2126097	0.333915602
501767	2126097	0.334434984
501867	2126097	0.334956522
501967	2126097	0.335480216
502067	2126097	0.336006061
502167	2126097	0.336534055
502267	2126097	0.337064195
502367	2126097	0.337596476
502467	2126097	0.338130896
502567	2126097	0.338667451
502667	2126097	0.339206135
502767	2126097	0.339746947
502867	2126097	0.34028988
502967	2126097	0.34083493
503067	2126097	0.341382093
503167	2126097	0.341931363
503267	2126097	0.342482736
503367	2126097	0.343036207
503467	2126097	0.343591769
503567	2126097	0.344149418
503667	2126097	0.344709149
503767	2126097	0.345270954
503867	2126097	0.345834829
503967	2126097	0.346400766
504067	2126097	0.346968761
504167	2126097	0.347538807
504267	2126097	0.348110897
504367	2126097	0.348685025
504467	2126097	0.349261185
504567	2126097	0.349839369
504667	2126097	0.35041957
504767	2126097	0.351001783
504867	2126097	0.351585999
504967	2126097	0.352172212
505067	2126097	0.352760414
505167	2126097	0.353350599
505267	2126097	0.353942758
505367	2126097	0.354536885
505467	2126097	0.355132971
505567	2126097	0.35573101
505667	2126097	0.356330993
505767	2126097	0.356932913
505867	2126097	0.357536762
505967	2126097	0.358142532
506067	2126097	0.358750215
501167	2126197	0.330598747
501267	2126197	0.331107917
501367	2126197	0.331619266
501467	2126197	0.332132791
501567	2126197	0.33264849
501667	2126197	0.333166362
501767	2126197	0.333686403
501867	2126197	0.334208612
501967	2126197	0.334732985
502067	2126197	0.335259521
502167	2126197	0.335788214
502267	2126197	0.336319063
502367	2126197	0.336852064
502467	2126197	0.337387212
502567	2126197	0.337924504
502667	2126197	0.338463936
502767	2126197	0.339005503
502867	2126197	0.339549201
502967	2126197	0.340095025
503067	2126197	0.340642971
503167	2126197	0.341193033
503267	2126197	0.341745207
503367	2126197	0.342299486
503467	2126197	0.342855865
503567	2126197	0.34341434
503667	2126197	0.343974903
503767	2126197	0.34453755
503867	2126197	0.345102274
503967	2126197	0.345669069
504067	2126197	0.346237929
504167	2126197	0.346808847
504267	2126197	0.347381816
504367	2126197	0.347956831
504467	2126197	0.348533885
504567	2126197	0.34911297
504667	2126197	0.349694079
504767	2126197	0.350277207
504867	2126197	0.350862344
504967	2126197	0.351449485
505067	2126197	0.352038622
505167	2126197	0.352629747
505267	2126197	0.353222853
505367	2126197	0.353817932
505467	2126197	0.354414978
505567	2126197	0.355013981
505667	2126197	0.355614934
505767	2126197	0.35621783
505867	2126197	0.35682266
505967	2126197	0.357429417
506067	2126197	0.358038092
501067	2126297	0.329339548
501167	2126297	0.329847138
501267	2126297	0.330356917
501367	2126297	0.330868885
501467	2126297	0.33138304
501567	2126297	0.331899379
501667	2126297	0.332417901
501767	2126297	0.332938604
501867	2126297	0.333461484
501967	2126297	0.333986538
502067	2126297	0.334513765
502167	2126297	0.33504316
502267	2126297	0.335574719
502367	2126297	0.336108441
502467	2126297	0.336644319
502567	2126297	0.337182351
502667	2126297	0.337722532
502767	2126297	0.338264858
502867	2126297	0.338809323
502967	2126297	0.339355924
