x	y	abat_2017_2012
505867	2123997	-3.846336434
505967	2123997	-4.303018591
506067	2123997	-4.750015497
506167	2123997	-5.196021509
506267	2123997	-5.646241176
506367	2123997	-6.106203026
506467	2123997	-6.581528477
506567	2123997	-7.076651171
506667	2123997	-7.589737742
506767	2123997	-8.057733318
503567	2124097	5.285113667
503667	2124097	4.116265565
503767	2124097	3.0366676
503867	2124097	2.625934225
503967	2124097	2.719520493
504067	2124097	2.877843317
504167	2124097	3.047266719
504267	2124097	3.212971772
504367	2124097	3.363976445
504467	2124097	3.489210664
504567	2124097	3.577000186
504667	2124097	3.61331989
504767	2124097	3.558651336
504867	2124097	3.197786526
504967	2124097	2.594286724
505067	2124097	1.916366578
505167	2124097	1.191012682
505267	2124097	0.432330122
505367	2124097	-0.34622453
505467	2124097	-1.131129443
505567	2124097	-1.909233441
505667	2124097	-2.667364831
505767	2124097	-3.380755837
505867	2124097	-3.935553308
505967	2124097	-4.364327653
506067	2124097	-4.755829541
506167	2124097	-5.12737955
506267	2124097	-5.49091608
506367	2124097	-5.858742127
506467	2124097	-6.242933807
506567	2124097	-6.652776155
506667	2124097	-7.085228797
506767	2124097	-7.445724299
503467	2124197	8.108686267
503567	2124197	6.947764772
503667	2124197	5.841052959
503767	2124197	4.923577976
503867	2124197	4.386804495
503967	2124197	4.199346292
504067	2124197	4.176999114
504167	2124197	4.218974981
504267	2124197	4.281783436
504367	2124197	4.340074472
504467	2124197	4.372883204
504567	2124197	4.358014411
504667	2124197	4.265194862
504767	2124197	4.039767344
504867	2124197	3.609067412
504967	2124197	2.987227105
505067	2124197	2.249390687
505167	2124197	1.443358271
505267	2124197	0.598209853
505367	2124197	-0.262318891
505467	2124197	-1.115731692
505567	2124197	-1.939391589
505667	2124197	-2.708031677
505767	2124197	-3.386215504
505867	2124197	-3.932367044
505967	2124197	-4.353395851
506067	2124197	-4.691123822
506167	2124197	-4.975717356
506267	2124197	-5.228832147
506367	2124197	-5.468568254
506467	2124197	-5.708038176
506567	2124197	-5.947634664
506667	2124197	-6.152097779
503367	2124297	10.99219052
503467	2124297	9.810567726
503567	2124297	8.653341338
503667	2124297	7.588562392
503767	2124297	6.70624017
503867	2124297	6.083311726
503967	2124297	5.711943937
504067	2124297	5.5141446
504167	2124297	5.41431128
504267	2124297	5.360810742
504367	2124297	5.316813569
504467	2124297	5.250681908
504567	2124297	5.130034233
504667	2124297	4.917566777
504767	2124297	4.57039335
504867	2124297	4.055359954
504967	2124297	3.377392727
505067	2124297	2.574298278
505167	2124297	1.688580355
505267	2124297	0.757508585
505367	2124297	-0.185247044
505467	2124297	-1.107314766
505567	2124297	-1.976299164
505667	2124297	-2.759037577
505767	2124297	-3.422717162
505867	2124297	-3.944157098
505967	2124297	-4.325190214
506067	2124297	-4.58953431
506167	2124297	-4.766602522
506267	2124297	-4.883930839
506367	2124297	-4.964822141
506467	2124297	-5.024714068
506567	2124297	-5.06329166
506667	2124297	-5.050687518
503267	2124397	13.91513789
503367	2124397	12.69399261
503467	2124397	11.47071291
503567	2124397	10.29880675
503667	2124397	9.235097487
503767	2124397	8.336042538
503867	2124397	7.639298931
503967	2124397	7.142094799
504067	2124397	6.805558773
504167	2124397	6.579240432
504267	2124397	6.416649791
504367	2124397	6.276849073
504467	2124397	6.12100598
504567	2124397	5.909378339
504667	2124397	5.600918103
504767	2124397	5.157816458
504867	2124397	4.556676747
504967	2124397	3.799703752
505067	2124397	2.913225572
505167	2124397	1.935914801
505267	2124397	0.909493767
505367	2124397	-0.124485564
505467	2124397	-1.124707673
505567	2124397	-2.049751403
505667	2124397	-2.859267813
505767	2124397	-3.51845357
505867	2124397	-4.006322637
505967	2124397	-4.323017481
506067	2124397	-4.488356972
506167	2124397	-4.532937024
506267	2124397	-4.489585654
506367	2124397	-4.38791549
506467	2124397	-4.250267611
506567	2124397	-4.087018238
503067	2124497	18.05350367
503167	2124497	16.88016281
503267	2124497	15.60727619
503367	2124497	14.30104223
503467	2124497	13.01899448
503567	2124497	11.81129631
503667	2124497	10.72198056
503767	2124497	9.786544092
503867	2124497	9.024840751
503967	2124497	8.434586666
504067	2124497	7.993090019
504167	2124497	7.665892527
504267	2124497	7.414251893
504367	2124497	7.19773672
504467	2124497	6.973655108
504567	2124497	6.696298982
504667	2124497	6.318808963
504767	2124497	5.799977205
504867	2124497	5.115310894
504967	2124497	4.265855592
505067	2124497	3.277301166
505167	2124497	2.190676608
505267	2124497	1.052859717
505367	2124497	-0.088051687
505467	2124497	-1.183192048
505567	2124497	-2.182292653
505667	2124497	-3.035324863
505767	2124497	-3.699020972
505867	2124497	-4.147473865
505967	2124497	-4.380293568
506067	2124497	-4.421085053
506167	2124497	-4.307400688
506267	2124497	-4.080017033
506367	2124497	-3.776631695
506467	2124497	-3.429614806
506567	2124497	-3.065376225
502967	2124597	21.03706183
503067	2124597	19.89146904
503167	2124597	18.56624657
503267	2124597	17.15896158
503367	2124597	15.74773842
503467	2124597	14.3916346
503567	2124597	13.13456782
503667	2124597	12.00814239
503767	2124597	11.03243339
503867	2124597	10.2157909
503967	2124597	9.554924548
504067	2124597	9.035593213
504167	2124597	8.634028807
504267	2124597	8.31882346
504367	2124597	8.05214644
504467	2124597	7.789625713
504567	2124597	7.479776051
504667	2124597	7.065810973
504767	2124597	6.494252604
504867	2124597	5.731534305
504967	2124597	4.778535653
505067	2124597	3.668774951
505167	2124597	2.452938537
505267	2124597	1.18521742
505367	2124597	-0.081237643
505467	2124597	-1.292370093
505567	2124597	-2.389564108
505667	2124597	-3.309156379
505767	2124597	-3.990769265
505867	2124597	-4.396023031
505967	2124597	-4.525296043
506067	2124597	-4.414822696
506167	2124597	-4.11731189
506267	2124597	-3.684984772
506367	2124597	-3.163763297
506467	2124597	-2.595420745
502667	2124697	24.49780122
502767	2124697	24.47606337
502867	2124697	23.94751805
502967	2124697	22.93719809
503067	2124697	21.58835829
503167	2124697	20.06533982
503267	2124697	18.49545933
503367	2124697	16.96422904
503467	2124697	15.5269779
503567	2124697	14.21838194
503667	2124697	13.05708894
503767	2124697	12.04834248
503867	2124697	11.18922257
503967	2124697	10.47516817
504067	2124697	9.899457494
504167	2124697	9.447593694
504267	2124697	9.094940178
504367	2124697	8.807315213
504467	2124697	8.540763249
504567	2124697	8.239065068
504667	2124697	7.831250129
504767	2124697	7.238729103
504867	2124697	6.405503566
504967	2124697	5.334412193
505067	2124697	4.081245027
505167	2124697	2.71657433
505267	2124697	1.303137742
505367	2124697	-0.104673121
505467	2124697	-1.452704544
505567	2124697	-2.677170671
505667	2124697	-3.696985314
505767	2124697	-4.419898192
505867	2124697	-4.779180544
505967	2124697	-4.778865623
506067	2124697	-4.485667785
506167	2124697	-3.980047127
506267	2124697	-3.327493266
506367	2124697	-2.578133133
506467	2124697	-1.777352485
502367	2124797	23.92100526
502467	2124797	24.83744402
502567	2124797	25.69541595
502667	2124797	26.34128656
502767	2124797	26.50762817
502867	2124797	25.9379953
502967	2124797	24.68388596
503067	2124797	23.0447263
503167	2124797	21.27714844
503267	2124797	19.52787463
503367	2124797	17.87538403
503467	2124797	16.36306882
503567	2124797	15.01383823
503667	2124797	13.83350592
503767	2124797	12.81002552
503867	2124797	11.92336304
503967	2124797	11.16892633
504067	2124797	10.55321735
504167	2124797	10.07185407
504267	2124797	9.705584715
504367	2124797	9.424110048
504467	2124797	9.186989732
504567	2124797	8.938580184
504667	2124797	8.594832823
504767	2124797	8.031949073
504867	2124797	7.135833999
504967	2124797	5.918338914
505067	2124797	4.493933809
505167	2124797	2.966215553
505267	2124797	1.40188079
505367	2124797	-0.151637483
505467	2124797	-1.64891518
505567	2124797	-3.030386023
505667	2124797	-4.200445319
505767	2124797	-5.010130276
505867	2124797	-5.319061708
505967	2124797	-5.143975598
506067	2124797	-4.628438389
506167	2124797	-3.897115127
506267	2124797	-3.022729644
506367	2124797	-2.049225621
506467	2124797	-1.014387772
502267	2124897	23.67853768
502367	2124897	24.66013384
502467	2124897	25.73505443
502567	2124897	26.86115624
502667	2124897	27.90689826
502767	2124897	28.46453121
502867	2124897	27.81642953
502967	2124897	26.11996542
503067	2124897	24.09451017
503167	2124897	22.06843908
503267	2124897	20.15595803
503367	2124897	18.40485621
503467	2124897	16.8394295
503567	2124897	15.47172748
503667	2124897	14.30034158
503767	2124897	13.29581572
503867	2124897	12.39736029
503967	2124897	11.60696366
504067	2124897	10.9646109
504167	2124897	10.47313808
504267	2124897	10.11363339
504367	2124897	9.858224216
504467	2124897	9.673030986
504567	2124897	9.513979436
504667	2124897	9.305548554
504767	2124897	8.869002054
504867	2124897	7.910050998
504967	2124897	6.481047819
505067	2124897	4.858902771
505167	2124897	3.173220662
505267	2124897	1.474823094
505367	2124897	-0.206371921
505467	2124897	-1.842195729
505567	2124897	-3.392987407
505667	2124897	-4.776900926
505767	2124897	-5.775892452
505867	2124897	-6.018876834
505967	2124897	-5.575420449
506067	2124897	-4.798776262
506167	2124897	-3.84818999
506267	2124897	-2.777592832
506367	2124897	-1.610767751
502167	2124997	22.96291705
502267	2124997	23.83167213
502367	2124997	24.84801287
502467	2124997	26.01532854
502567	2124997	27.33333727
502667	2124997	28.78532818
502767	2124997	30.18823533
502867	2124997	29.2957207
502967	2124997	26.85864665
503067	2124997	24.48781557
503167	2124997	22.28930506
503267	2124997	20.28535383
503367	2124997	18.48758993
503467	2124997	16.90481668
503567	2124997	15.54369175
503667	2124997	14.40685755
503767	2124997	13.4795741
503867	2124997	12.57697079
503967	2124997	11.7471624
504067	2124997	11.10069529
504167	2124997	10.62270107
504267	2124997	10.28783298
504367	2124997	10.06790685
504467	2124997	9.934191841
504567	2124997	9.858327866
504667	2124997	9.808880037
504767	2124997	9.694184667
504867	2124997	8.623894187
504967	2124997	6.881723925
505067	2124997	5.092198788
505167	2124997	3.298252379
505267	2124997	1.513997793
505367	2124997	-0.247758263
505467	2124997	-1.973114506
505567	2124997	-3.646216165
505667	2124997	-5.243602858
505767	2124997	-6.659907816
505867	2124997	-6.758056515
505967	2124997	-5.905090994
506067	2124997	-4.90119981
506167	2124997	-3.794484941
506267	2124997	-2.592359016
506367	2124997	-1.297923327
502067	2125097	21.87945318
502167	2125097	22.58118824
502267	2125097	23.42404434
502367	2125097	24.41365305
502467	2125097	25.55190805
502567	2125097	26.83345689
502667	2125097	28.22231833
502767	2125097	29.43703265
502867	2125097	28.61425268
502967	2125097	26.31809194
503067	2125097	24.0012037
503167	2125097	21.83688048
503267	2125097	19.86092805
503367	2125097	18.08900154
503467	2125097	16.53162203
503567	2125097	15.19635307
503667	2125097	14.08542225
503767	2125097	13.17707008
503867	2125097	12.31730515
503967	2125097	11.53893713
504067	2125097	10.93874785
504167	2125097	10.50546889
504267	2125097	10.21263601
504367	2125097	10.02988788
504467	2125097	9.925763581
504567	2125097	9.868012914
504667	2125097	9.81619105
504767	2125097	9.639441424
504867	2125097	8.596732741
504967	2125097	6.900033179
505067	2125097	5.114209885
505167	2125097	3.311104878
505267	2125097	1.513284028
505367	2125097	-0.26144266
505467	2125097	-1.994678565
505567	2125097	-3.664918335
505667	2125097	-5.236514983
505767	2125097	-6.553041059
505867	2125097	-6.668572215
505967	2125097	-5.857014362
506067	2125097	-4.840933689
506167	2125097	-3.704765007
506267	2125097	-2.466200642
506367	2125097	-1.134529117
501967	2125197	20.30945304
502067	2125197	20.96171867
502167	2125197	21.66754595
502267	2125197	22.46784727
502367	2125197	23.37137474
502467	2125197	24.3653848
502567	2125197	25.40182822
502667	2125197	26.3396358
502767	2125197	26.79104969
502867	2125197	26.16563869
502967	2125197	24.58779227
503067	2125197	22.66815026
503167	2125197	20.72986645
503267	2125197	18.89614918
503367	2125197	17.22011086
503467	2125197	15.72950871
503567	2125197	14.43935449
503667	2125197	13.35083898
503767	2125197	12.43876153
503867	2125197	11.65355414
503967	2125197	10.99339758
504067	2125197	10.48607984
504167	2125197	10.12859934
504267	2125197	9.896123439
504367	2125197	9.753916458
504467	2125197	9.660653254
504567	2125197	9.564122284
504667	2125197	9.380418342
504767	2125197	8.935883361
504867	2125197	7.985818285
504967	2125197	6.572873839
505067	2125197	4.937684015
505167	2125197	3.21612982
505267	2125197	1.472094567
505367	2125197	-0.252414887
505467	2125197	-1.917656335
505567	2125197	-3.4718943
505667	2125197	-4.820837049
505767	2125197	-5.751004828
505867	2125197	-5.952678352
505967	2125197	-5.480190396
506067	2125197	-4.63726821
506167	2125197	-3.588627507
506267	2125197	-2.403156512
501867	2125297	18.11823185
501967	2125297	18.9000691
502067	2125297	19.60108882
502167	2125297	20.3009815
502267	2125297	21.03800119
502367	2125297	21.8168719
502467	2125297	22.61143548
502567	2125297	23.35141493
502667	2125297	23.89139652
502767	2125297	23.99227918
502867	2125297	23.43756732
502967	2125297	22.27027738
503067	2125297	20.74669482
503167	2125297	19.09994071
503267	2125297	17.47048643
503367	2125297	15.9366326
503467	2125297	14.54445568
503567	2125297	13.32177096
503667	2125297	12.28090828
503767	2125297	11.41720835
503867	2125297	10.7161649
503967	2125297	10.17062173
504067	2125297	9.777379785
504167	2125297	9.520616985
504267	2125297	9.369251202
504367	2125297	9.281151423
504467	2125297	9.20463623
504567	2125297	9.074380512
504667	2125297	8.801128717
504767	2125297	8.266902454
504867	2125297	7.372784372
504967	2125297	6.13269805
505067	2125297	4.65507509
505167	2125297	3.048929856
505267	2125297	1.394837915
505367	2125297	-0.243565046
505467	2125297	-1.804798399
505567	2125297	-3.214879886
505667	2125297	-4.369098996
505767	2125297	-5.122911519
505867	2125297	-5.351519924
505967	2125297	-5.069547842
506067	2125297	-4.407625232
506167	2125297	-3.492645694
506267	2125297	-2.411825236
501767	2125397	15.60284549
501867	2125397	16.46831119
501967	2125397	17.23018312
502067	2125397	17.92483635
502167	2125397	18.59001067
502267	2125397	19.24484918
502367	2125397	19.88473071
502467	2125397	20.47848795
502567	2125397	20.96151827
502667	2125397	21.2292202
502767	2125397	21.15213944
502867	2125397	20.63924074
502967	2125397	19.71127952
503067	2125397	18.48877253
503167	2125397	17.11343835
503267	2125397	15.69848169
503367	2125397	14.32359038
503467	2125397	13.04523143
503567	2125397	11.90496814
503667	2125397	10.93209631
503767	2125397	10.14277459
503867	2125397	9.540260908
503967	2125397	9.117128886
504067	2125397	8.854926648
504167	2125397	8.722479064
504267	2125397	8.677286895
504367	2125397	8.668279126
504467	2125397	8.636556232
504567	2125397	8.513745197
504667	2125397	8.221357145
504767	2125397	7.680229784
504867	2125397	6.839542483
504967	2125397	5.708304529
505067	2125397	4.350139716
505167	2125397	2.849173036
505267	2125397	1.286772371
505367	2125397	-0.262105931
505467	2125397	-1.723217062
505567	2125397	-3.015101725
505667	2125397	-4.044155135
505767	2125397	-4.713536997
505867	2125397	-4.957810442
505967	2125397	-4.781869376
506067	2125397	-4.254402942
506167	2125397	-3.465677753
506267	2125397	-2.499703936
501667	2125497	13.10412892
501767	2125497	13.92067956
501867	2125497	14.68100722
501967	2125497	15.38350575
502067	2125497	16.03516243
502167	2125497	16.64288162
502267	2125497	17.20542945
502367	2125497	17.70888473
502467	2125497	18.12379004
502567	2125497	18.40319144
502667	2125497	18.48490182
502767	2125497	18.30515453
502867	2125497	17.82591191
502967	2125497	17.05899762
503067	2125497	16.06303235
503167	2125497	14.91757134
503267	2125497	13.70023109
503367	2125497	12.47857825
503467	2125497	11.31161985
503567	2125497	10.25309251
503667	2125497	9.351592063
503767	2125497	8.645385828
503867	2125497	8.153542156
503967	2125497	7.869260637
504067	2125497	7.760958851
504167	2125497	7.78026842
504267	2125497	7.870780507
504367	2125497	7.972698157
504467	2125497	8.023120159
504567	2125497	7.954904956
504667	2125497	7.69881869
504767	2125497	7.194084124
504867	2125497	6.407440916
504967	2125497	5.348935042
505067	2125497	4.069573471
505167	2125497	2.643508909
505267	2125497	1.151016559
505367	2125497	-0.328720165
505467	2125497	-1.716974881
505567	2125497	-2.932588872
505667	2125497	-3.892836505
505767	2125497	-4.523913361
505867	2125497	-4.781416549
505967	2125497	-4.667721157
506067	2125497	-4.229357652
506167	2125497	-3.537385644
501567	2125597	10.80329694
501667	2125597	11.47983816
501767	2125597	12.14174689
501867	2125597	12.7907311
501967	2125597	13.42010365
502067	2125597	14.01512975
502167	2125597	14.5576261
502267	2125597	15.02844201
502367	2125597	15.40645406
502467	2125597	15.6669889
502567	2125597	15.78240352
502667	2125597	15.72603964
502767	2125597	15.47838693
502867	2125597	15.03189413
502967	2125597	14.39273789
503067	2125597	13.58148131
503167	2125597	12.63226477
503267	2125597	11.58924854
503367	2125597	10.50304622
503467	2125597	9.430147402
503567	2125597	8.434683745
503667	2125597	7.587895666
503767	2125597	6.957664434
503867	2125597	6.58507667
503967	2125597	6.463104168
504067	2125597	6.540050487
504167	2125597	6.743575158
504267	2125597	7.001072279
504367	2125597	7.245943335
504467	2125597	7.414850762
504567	2125597	7.443346017
504667	2125597	7.26577321
504767	2125597	6.824640008
504867	2125597	6.089719532
504967	2125597	5.074486655
505067	2125597	3.833569991
505167	2125597	2.444039197
505267	2125597	0.987953572
505367	2125597	-0.454909751
505467	2125597	-1.806728883
505567	2125597	-2.989378518
505667	2125597	-3.925616145
505767	2125597	-4.54839336
505867	2125597	-4.818200841
505967	2125597	-4.73753936
506067	2125597	-4.34871863
506167	2125597	-3.717384304
501467	2125697	8.802173876
501567	2125697	9.302267028
501667	2125697	9.789275286
501767	2125697	10.29200069
501867	2125697	10.8307301
501967	2125697	11.39328937
502067	2125697	11.93893201
502167	2125697	12.42332076
502267	2125697	12.81172326
502367	2125697	13.07831668
502467	2125697	13.20369834
502567	2125697	13.17683242
502667	2125697	13.00125208
502767	2125697	12.69737713
502867	2125697	12.28717474
502967	2125697	11.77070305
503067	2125697	11.13111674
503167	2125697	10.36077331
503267	2125697	9.473376888
503367	2125697	8.50188907
503467	2125697	7.496463846
503567	2125697	6.528267923
503667	2125697	5.695436989
503767	2125697	5.113549548
503867	2125697	4.865757368
503967	2125697	4.941229711
504067	2125697	5.245974576
504167	2125697	5.668931246
504267	2125697	6.120311495
504367	2125697	6.532327038
504467	2125697	6.847455694
504567	2125697	7.006913063
504667	2125697	6.943682062
504767	2125697	6.588194183
504867	2125697	5.897738831
504967	2125697	4.891599146
505067	2125697	3.644941531
505167	2125697	2.250648877
505267	2125697	0.795214467
505367	2125697	-0.644414121
505467	2125697	-1.995999881
505567	2125697	-3.18644636
505667	2125697	-4.138975886
505767	2125697	-4.779464529
505867	2125697	-5.059863502
505967	2125697	-4.984944979
506067	2125697	-4.607710228
506167	2125697	-4.000285038
501367	2125797	7.139317711
501467	2125797	7.488188921
501567	2125797	7.787773569
501667	2125797	8.069341683
501767	2125797	8.397044985
501867	2125797	8.834167663
501967	2125797	9.358907464
502067	2125797	9.881253925
502167	2125797	10.32494555
502267	2125797	10.64497445
502367	2125797	10.81496501
502467	2125797	10.81974719
502567	2125797	10.65830499
502667	2125797	10.35746325
502767	2125797	9.986462522
502867	2125797	9.621108314
502967	2125797	9.25010119
503067	2125797	8.794754241
503167	2125797	8.201238091
503267	2125797	7.459147892
503367	2125797	6.586551767
503467	2125797	5.622642593
503567	2125797	4.635197485
503667	2125797	3.744973384
503767	2125797	3.14802214
503867	2125797	3.030728687
503967	2125797	3.366078496
504067	2125797	3.955195638
504167	2125797	4.627065665
504267	2125797	5.283538814
504367	2125797	5.868375844
504467	2125797	6.340135815
504567	2125797	6.653501969
504667	2125797	6.740905164
504767	2125797	6.499904172
504867	2125797	5.83988108
504967	2125797	4.792294807
505067	2125797	3.488369106
505167	2125797	2.050720386
505267	2125797	0.567169027
505367	2125797	-0.894641556
505467	2125797	-2.274023345
505567	2125797	-3.507556317
505667	2125797	-4.518295374
505767	2125797	-5.208569472
505867	2125797	-5.495251398
505967	2125797	-5.390322426
506067	2125797	-4.98458853
506167	2125797	-4.368316645
501367	2125897	6.040649722
501467	2125897	6.22147105
501567	2125897	6.325411943
501667	2125897	6.377885641
501767	2125897	6.484150146
501867	2125897	6.840077543
501967	2125897	7.392311463
502067	2125897	7.92786606
502167	2125897	8.346908653
502267	2125897	8.610895178
502367	2125897	8.699717041
502467	2125897	8.600819068
502567	2125897	8.311974016
502667	2125897	7.861264025
502767	2125897	7.37057207
502867	2125897	7.069231114
502967	2125897	6.909057089
503067	2125897	6.666522779
503167	2125897	6.252276558
503267	2125897	5.651433137
503367	2125897	4.874295436
503467	2125897	3.944433924
503567	2125897	2.905668066
503667	2125897	1.861278764
503767	2125897	1.103091126
503867	2125897	1.135353967
503967	2125897	1.859487269
504067	2125897	2.789859164
504167	2125897	3.709798081
504267	2125897	4.549176881
504367	2125897	5.281324607
504467	2125897	5.890577472
504567	2125897	6.356874502
504667	2125897	6.631603556
504767	2125897	6.568471982
504867	2125897	5.911777306
504967	2125897	4.734015206
505067	2125897	3.320470113
505167	2125897	1.817101553
505267	2125897	0.294747043
505367	2125897	-1.197229152
505467	2125897	-2.614907559
505567	2125897	-3.912075028
505667	2125897	-5.024893679
505767	2125897	-5.823471751
505867	2125897	-6.104497176
505967	2125897	-5.908420252
506067	2125897	-5.435756053
506167	2125897	-4.79148734
501267	2125997	4.873826631
501367	2125997	5.01430577
501467	2125997	5.064015077
501567	2125997	5.010956472
501667	2125997	4.847950015
501767	2125997	4.61638865
501867	2125997	4.951628109
501967	2125997	5.629689162
502067	2125997	6.180897057
502167	2125997	6.568454674
502267	2125997	6.779550995
502367	2125997	6.803726977
502467	2125997	6.630575864
502567	2125997	6.2505797
502667	2125997	5.660338267
502767	2125997	4.912967503
502867	2125997	4.738506002
502967	2125997	4.893359745
503067	2125997	4.857661772
503167	2125997	4.605986267
503267	2125997	4.142254705
503367	2125997	3.474468189
503467	2125997	2.611435078
503567	2125997	1.563521297
503667	2125997	0.351563509
503767	2125997	-0.889380918
503867	2125997	-0.603263056
503967	2125997	0.703112173
504067	2125997	1.931960143
504167	2125997	3.022646463
504267	2125997	3.973002622
504367	2125997	4.788368557
504467	2125997	5.475472008
504567	2125997	6.040491462
504667	2125997	6.484602749
504767	2125997	6.74953714
504867	2125997	6.018955412
504967	2125997	4.585473968
505067	2125997	3.062608412
505167	2125997	1.512269149
505267	2125997	-0.032078295
505367	2125997	-1.539544871
505467	2125997	-2.980125677
505567	2125997	-4.325200298
505667	2125997	-5.545958724
505767	2125997	-6.575403795
505867	2125997	-6.803804262
505967	2125997	-6.43014331
506067	2125997	-5.891591683
501267	2126097	4.024705967
501367	2126097	4.089830446
501467	2126097	4.064037956
501567	2126097	3.937815195
501667	2126097	3.710666267
501767	2126097	3.453383436
501867	2126097	3.692317311
501967	2126097	4.257978575
502067	2126097	4.726984811
502167	2126097	5.044446173
502267	2126097	5.195612318
502367	2126097	5.171918417
502467	2126097	4.966849586
502567	2126097	4.576736369
502667	2126097	4.00868171
502767	2126097	3.351192262
502867	2126097	3.210766459
502967	2126097	3.403788827
503067	2126097	3.458634856
503167	2126097	3.322719095
503267	2126097	2.989331238
503367	2126097	2.458972219
503467	2126097	1.734846075
503567	2126097	0.825121841
503667	2126097	-0.240621415
503767	2126097	-1.26281865
503867	2126097	-0.951028938
503967	2126097	0.315951459
504067	2126097	1.549866457
504167	2126097	2.645451236
504267	2126097	3.593600109
504367	2126097	4.399703072
504467	2126097	5.072002596
504567	2126097	5.617326509
504667	2126097	6.032058935
504767	2126097	6.223422388
504867	2126097	5.517386659
504967	2126097	4.137971642
505067	2126097	2.639922663
505167	2126097	1.108944351
505267	2126097	-0.417797366
505367	2126097	-1.909251023
505467	2126097	-3.335732041
505567	2126097	-4.668034871
505667	2126097	-5.872767472
505767	2126097	-6.857011117
505867	2126097	-7.113415608
505967	2126097	-6.791150743
506067	2126097	-6.285005987
501167	2126197	3.13735748
501267	2126197	3.245564203
501367	2126197	3.277207317
501467	2126197	3.22966024
501567	2126197	3.108350588
501667	2126197	2.944973277
501767	2126197	2.842564057
501867	2126197	2.963467969
501967	2126197	3.266194006
502067	2126197	3.571269752
502167	2126197	3.783595265
502267	2126197	3.86751382
502367	2126197	3.810177269
502467	2126197	3.610611254
502567	2126197	3.28171311
502667	2126197	2.868102824
502767	2126197	2.495756727
502867	2126197	2.357301837
502967	2126197	2.412428729
503067	2126197	2.462527146
503167	2126197	2.40353049
503267	2126197	2.198171347
503367	2126197	1.835470669
503467	2126197	1.320831911
503567	2126197	0.685042357
503667	2126197	0.024367536
503767	2126197	-0.392840258
503867	2126197	-0.155564753
503967	2126197	0.658695829
504067	2126197	1.641241355
504167	2126197	2.584146062
504267	2126197	3.418557465
504367	2126197	4.123080582
504467	2126197	4.688989469
504567	2126197	5.102249805
504667	2126197	5.317983046
504767	2126197	5.202767347
504867	2126197	4.551046542
504967	2126197	3.423935689
505067	2126197	2.065145236
505167	2126197	0.615522701
505267	2126197	-0.854930286
505367	2126197	-2.299216801
505467	2126197	-3.675826151
505567	2126197	-4.939549506
