x	y	error_coe_com_inf
490167	2131097	0.414173563
490267	2131097	0.414691491
490367	2131097	0.415217745
490467	2131097	0.415752336
490567	2131097	0.416295275
490667	2131097	0.416846569
490767	2131097	0.417406227
490867	2131097	0.417974256
490967	2131097	0.418550661
491067	2131097	0.419135445
491167	2131097	0.419728614
491267	2131097	0.420330168
491367	2131097	0.420940108
491467	2131097	0.421558434
491567	2131097	0.422185145
491667	2131097	0.422820237
491767	2131097	0.423463708
491867	2131097	0.42411555
491967	2131097	0.424775759
492067	2131097	0.425444326
492167	2131097	0.426121243
492267	2131097	0.426806499
492367	2131097	0.427500082
492467	2131097	0.428201981
492567	2131097	0.428912181
492667	2131097	0.429630668
492767	2131097	0.430357424
492867	2131097	0.431092432
492967	2131097	0.431835674
493067	2131097	0.432587129
493167	2131097	0.433346777
493267	2131097	0.434114596
493367	2131097	0.43489056
493467	2131097	0.435674647
493567	2131097	0.436466831
493667	2131097	0.437267084
493767	2131097	0.438075378
493867	2131097	0.438891685
493967	2131097	0.439715975
494067	2131097	0.440548216
494167	2131097	0.441388377
494267	2131097	0.442236423
494367	2131097	0.443092322
494467	2131097	0.443956038
494567	2131097	0.444827536
494667	2131097	0.445706777
494767	2131097	0.446593726
494867	2131097	0.447488342
494967	2131097	0.448390587
495067	2131097	0.449300421
495167	2131097	0.450217802
495267	2131097	0.451142689
495367	2131097	0.45207504
495467	2131097	0.453014811
495567	2131097	0.453961958
495667	2131097	0.454916437
495767	2131097	0.455878204
495867	2131097	0.456847212
495967	2131097	0.457823414
496067	2131097	0.458806766
496167	2131097	0.459797219
496267	2131097	0.460794725
496367	2131097	0.461799237
496467	2131097	0.462810705
496567	2131097	0.463829082
496667	2131097	0.464854317
496767	2131097	0.46588636
496867	2131097	0.466925163
496967	2131097	0.467970674
497067	2131097	0.469022843
497167	2131097	0.470081619
497267	2131097	0.471146951
497367	2131097	0.472218787
497467	2131097	0.473297077
497567	2131097	0.474381769
497667	2131097	0.475472811
497767	2131097	0.476570151
497867	2131097	0.477673737
497967	2131097	0.478783517
498067	2131097	0.47989944
498167	2131097	0.481021453
498267	2131097	0.482149504
498367	2131097	0.483283541
498467	2131097	0.484423512
498567	2131097	0.485569366
498667	2131097	0.486721049
498767	2131097	0.487878511
498867	2131097	0.4890417
498967	2131097	0.490210564
499067	2131097	0.491385051
499167	2131097	0.49256511
499267	2131097	0.493750691
499367	2131097	0.494941742
499467	2131097	0.496138212
499567	2131097	0.497340051
499667	2131097	0.498547208
499767	2131097	0.499759633
499867	2131097	0.500977276
499967	2131097	0.502200088
500067	2131097	0.503428019
500167	2131097	0.504661019
500267	2131097	0.505899041
500367	2131097	0.507142035
500467	2131097	0.508389953
500567	2131097	0.509642747
500667	2131097	0.51090037
500767	2131097	0.512162774
500867	2131097	0.513429911
500967	2131097	0.514701735
501067	2131097	0.515978201
501167	2131097	0.517259261
501267	2131097	0.51854487
501367	2131097	0.519834982
501467	2131097	0.521129554
501567	2131097	0.522428539
501667	2131097	0.523731894
501767	2131097	0.525039574
501867	2131097	0.526351537
501967	2131097	0.527667739
502067	2131097	0.528988137
502167	2131097	0.530312689
502267	2131097	0.531641352
502367	2131097	0.532974086
502467	2131097	0.534310849
502567	2131097	0.535651599
502667	2131097	0.536996297
502767	2131097	0.538344902
502867	2131097	0.539697375
502967	2131097	0.541053677
503067	2131097	0.542413767
503167	2131097	0.543777608
503267	2131097	0.545145162
503367	2131097	0.546516391
503467	2131097	0.547891256
503567	2131097	0.549269723
503667	2131097	0.550651753
503767	2131097	0.55203731
503867	2131097	0.553426359
503967	2131097	0.554818864
504067	2131097	0.55621479
504167	2131097	0.557614102
504267	2131097	0.559016766
504367	2131097	0.560422749
504467	2131097	0.561832015
504567	2131097	0.563244532
504667	2131097	0.564660268
504767	2131097	0.566079189
504867	2131097	0.567501264
504967	2131097	0.568926461
505067	2131097	0.570354748
505167	2131097	0.571786094
505267	2131097	0.573220468
505367	2131097	0.574657841
505467	2131097	0.576098182
505567	2131097	0.577541462
505667	2131097	0.578987651
505767	2131097	0.58043672
505867	2131097	0.58188864
505967	2131097	0.583343384
506067	2131097	0.584800923
506167	2131097	0.586261229
506267	2131097	0.587724276
506367	2131097	0.589190035
506467	2131097	0.590658482
506567	2131097	0.592129588
506667	2131097	0.593603328
506767	2131097	0.595079677
486067	2131197	0.398143572
486167	2131197	0.398338053
487067	2131197	0.400423647
487167	2131197	0.400693133
487267	2131197	0.400970271
487367	2131197	0.401255091
487467	2131197	0.401547621
487567	2131197	0.401847889
487667	2131197	0.402155923
487767	2131197	0.402471751
487867	2131197	0.402795403
487967	2131197	0.403126905
488067	2131197	0.403466285
488167	2131197	0.403813571
488267	2131197	0.404168789
488367	2131197	0.404531968
488467	2131197	0.404903132
488567	2131197	0.405282309
488667	2131197	0.405669524
488767	2131197	0.406064802
488867	2131197	0.406468168
488967	2131197	0.406879646
489067	2131197	0.407299259
489167	2131197	0.40772703
489267	2131197	0.408162982
489367	2131197	0.408607135
489467	2131197	0.409059511
489567	2131197	0.40952013
489667	2131197	0.40998901
489767	2131197	0.41046617
489867	2131197	0.410951628
489967	2131197	0.411445399
490067	2131197	0.4119475
490167	2131197	0.412457945
490267	2131197	0.412976748
490367	2131197	0.413503921
490467	2131197	0.414039475
490567	2131197	0.414583422
490667	2131197	0.415135771
490767	2131197	0.415696529
490867	2131197	0.416265705
490967	2131197	0.416843303
491067	2131197	0.417429329
491167	2131197	0.418023786
491267	2131197	0.418626677
491367	2131197	0.419238003
491467	2131197	0.419857763
491567	2131197	0.420485957
491667	2131197	0.421122582
491767	2131197	0.421767634
491867	2131197	0.422421107
491967	2131197	0.423082997
492067	2131197	0.423753294
492167	2131197	0.42443199
492267	2131197	0.425119075
492367	2131197	0.425814538
492467	2131197	0.426518365
492567	2131197	0.427230543
492667	2131197	0.427951056
492767	2131197	0.428679888
492867	2131197	0.429417021
492967	2131197	0.430162437
493067	2131197	0.430916114
493167	2131197	0.431678032
493267	2131197	0.432448168
493367	2131197	0.433226498
493467	2131197	0.434012998
493567	2131197	0.43480764
493667	2131197	0.435610398
493767	2131197	0.436421243
493867	2131197	0.437240146
493967	2131197	0.438067077
494067	2131197	0.438902003
494167	2131197	0.439744892
494267	2131197	0.44059571
494367	2131197	0.441454423
494467	2131197	0.442320995
494567	2131197	0.44319539
494667	2131197	0.444077569
494767	2131197	0.444967495
494867	2131197	0.445865128
494967	2131197	0.446770428
495067	2131197	0.447683355
495167	2131197	0.448603866
495267	2131197	0.449531919
495367	2131197	0.450467471
495467	2131197	0.451410478
495567	2131197	0.452360896
495667	2131197	0.453318678
495767	2131197	0.454283781
495867	2131197	0.455256156
495967	2131197	0.456235757
496067	2131197	0.457222536
496167	2131197	0.458216446
496267	2131197	0.459217438
496367	2131197	0.460225463
496467	2131197	0.461240471
496567	2131197	0.462262413
496667	2131197	0.463291238
496767	2131197	0.464326896
496867	2131197	0.465369337
496967	2131197	0.466418508
497067	2131197	0.46747436
497167	2131197	0.468536839
497267	2131197	0.469605894
497367	2131197	0.470681473
497467	2131197	0.471763524
497567	2131197	0.472851995
497667	2131197	0.473946832
497767	2131197	0.475047984
497867	2131197	0.476155397
497967	2131197	0.477269019
498067	2131197	0.478388798
498167	2131197	0.479514679
498267	2131197	0.480646611
498367	2131197	0.481784541
498467	2131197	0.482928415
498567	2131197	0.484078182
498667	2131197	0.485233788
498767	2131197	0.486395182
498867	2131197	0.48756231
498967	2131197	0.488735121
499067	2131197	0.489913562
499167	2131197	0.491097581
499267	2131197	0.492287127
499367	2131197	0.493482147
499467	2131197	0.494682591
499567	2131197	0.495888408
499667	2131197	0.497099545
499767	2131197	0.498315953
499867	2131197	0.499537581
499967	2131197	0.500764379
500067	2131197	0.501996296
500167	2131197	0.503233284
500267	2131197	0.504475292
500367	2131197	0.505722271
500467	2131197	0.506974174
500567	2131197	0.50823095
500667	2131197	0.509492552
500767	2131197	0.510758933
500867	2131197	0.512030044
500967	2131197	0.513305838
501067	2131197	0.51458627
501167	2131197	0.515871291
501267	2131197	0.517160856
501367	2131197	0.51845492
501467	2131197	0.519753436
501567	2131197	0.52105636
501667	2131197	0.522363647
501767	2131197	0.523675253
501867	2131197	0.524991134
501967	2131197	0.526311247
502067	2131197	0.527635548
502167	2131197	0.528963995
502267	2131197	0.530296545
502367	2131197	0.531633156
502467	2131197	0.532973787
502567	2131197	0.534318397
502667	2131197	0.535666945
502767	2131197	0.53701939
502867	2131197	0.538375692
502967	2131197	0.539735813
503067	2131197	0.541099712
503167	2131197	0.542467352
503267	2131197	0.543838692
503367	2131197	0.545213697
503467	2131197	0.546592327
503567	2131197	0.547974547
503667	2131197	0.549360318
503767	2131197	0.550749605
503867	2131197	0.552142371
503967	2131197	0.553538581
504067	2131197	0.5549382
504167	2131197	0.556341193
504267	2131197	0.557747525
504367	2131197	0.559157162
504467	2131197	0.56057007
504567	2131197	0.561986216
504667	2131197	0.563405568
504767	2131197	0.564828092
504867	2131197	0.566253756
504967	2131197	0.567682529
505067	2131197	0.569114378
505167	2131197	0.570549273
505267	2131197	0.571987183
505367	2131197	0.573428078
505467	2131197	0.574871927
505567	2131197	0.5763187
505667	2131197	0.577768369
505767	2131197	0.579220904
505867	2131197	0.580676277
505967	2131197	0.582134458
506067	2131197	0.583595421
506167	2131197	0.585059137
506267	2131197	0.58652558
506367	2131197	0.587994721
506467	2131197	0.589466535
506567	2131197	0.590940995
506667	2131197	0.592418074
506767	2131197	0.593897748
485867	2131297	0.396055623
485967	2131297	0.39623517
486067	2131297	0.396422053
486167	2131297	0.396616298
486767	2131297	0.397937872
486867	2131297	0.398184411
486967	2131297	0.398438533
487067	2131297	0.398700268
487167	2131297	0.398969644
487267	2131297	0.39924669
487367	2131297	0.399531436
487467	2131297	0.399823911
487567	2131297	0.400124145
487667	2131297	0.400432166
487767	2131297	0.400748004
487867	2131297	0.401071688
487967	2131297	0.401403246
488067	2131297	0.401742708
488167	2131297	0.402090101
488267	2131297	0.402445454
488367	2131297	0.402808795
488467	2131297	0.403180151
488567	2131297	0.40355955
488667	2131297	0.403947017
488767	2131297	0.404342579
488867	2131297	0.404746261
488967	2131297	0.405158089
489067	2131297	0.405578087
489167	2131297	0.406006279
489267	2131297	0.406442687
489367	2131297	0.406887334
489467	2131297	0.407340242
489567	2131297	0.407801432
489667	2131297	0.408270922
489767	2131297	0.408748733
489867	2131297	0.409234883
489967	2131297	0.409729389
490067	2131297	0.410232266
490167	2131297	0.410743532
490267	2131297	0.411263198
490367	2131297	0.41179128
490467	2131297	0.412327789
490567	2131297	0.412872736
490667	2131297	0.413426131
490767	2131297	0.413987982
490867	2131297	0.414558298
490967	2131297	0.415137085
491067	2131297	0.415724347
491167	2131297	0.41632009
491267	2131297	0.416924315
491367	2131297	0.417537024
491467	2131297	0.418158217
491567	2131297	0.418787894
491667	2131297	0.419426051
491767	2131297	0.420072686
491867	2131297	0.420727793
491967	2131297	0.421391365
492067	2131297	0.422063397
492167	2131297	0.422743877
492267	2131297	0.423432797
492367	2131297	0.424130145
492467	2131297	0.424835908
492567	2131297	0.425550072
492667	2131297	0.426272621
492767	2131297	0.427003539
492867	2131297	0.427742808
492967	2131297	0.428490409
493067	2131297	0.429246321
493167	2131297	0.430010522
493267	2131297	0.43078299
493367	2131297	0.4315637
493467	2131297	0.432352627
493567	2131297	0.433149745
493667	2131297	0.433955025
493767	2131297	0.434768439
493867	2131297	0.435589957
493967	2131297	0.436419547
494067	2131297	0.437257178
494167	2131297	0.438102816
494267	2131297	0.438956427
494367	2131297	0.439817976
494467	2131297	0.440687426
494567	2131297	0.441564741
494667	2131297	0.442449881
494767	2131297	0.443342809
494867	2131297	0.444243483
494967	2131297	0.445151863
495067	2131297	0.446067908
495167	2131297	0.446991575
495267	2131297	0.44792282
495367	2131297	0.448861601
495467	2131297	0.449807871
495567	2131297	0.450761587
495667	2131297	0.451722701
495767	2131297	0.452691167
495867	2131297	0.453666937
495967	2131297	0.454649965
496067	2131297	0.455640202
496167	2131297	0.456637598
496267	2131297	0.457642105
496367	2131297	0.458653672
496467	2131297	0.45967225
496567	2131297	0.460697787
496667	2131297	0.461730233
496767	2131297	0.462769536
496867	2131297	0.463815645
496967	2131297	0.464868508
497067	2131297	0.465928071
497167	2131297	0.466994284
497267	2131297	0.468067093
497367	2131297	0.469146446
497467	2131297	0.470232288
497567	2131297	0.471324568
497667	2131297	0.472423231
497767	2131297	0.473528225
497867	2131297	0.474639496
497967	2131297	0.47575699
498067	2131297	0.476880653
498167	2131297	0.478010433
498267	2131297	0.479146276
498367	2131297	0.480288127
498467	2131297	0.481435935
498567	2131297	0.482589644
498667	2131297	0.483749202
498767	2131297	0.484914556
498867	2131297	0.486085653
498967	2131297	0.487262439
499067	2131297	0.488444862
499167	2131297	0.489632869
499267	2131297	0.490826407
499367	2131297	0.492025425
499467	2131297	0.49322987
499567	2131297	0.494439691
499667	2131297	0.495654836
499767	2131297	0.496875253
499867	2131297	0.498100892
499967	2131297	0.499331701
500067	2131297	0.50056763
500167	2131297	0.50180863
500267	2131297	0.503054649
500367	2131297	0.504305638
500467	2131297	0.505561549
500567	2131297	0.506822331
500667	2131297	0.508087937
500767	2131297	0.509358317
500867	2131297	0.510633425
500967	2131297	0.511913212
501067	2131297	0.513197631
501167	2131297	0.514486635
501267	2131297	0.515780178
501367	2131297	0.517078214
501467	2131297	0.518380696
501567	2131297	0.519687579
501667	2131297	0.520998819
501767	2131297	0.52231437
501867	2131297	0.523634189
501967	2131297	0.524958231
502067	2131297	0.526286454
502167	2131297	0.527618814
502267	2131297	0.528955268
502367	2131297	0.530295775
502467	2131297	0.531640291
502567	2131297	0.532988777
502667	2131297	0.534341191
502767	2131297	0.535697492
502867	2131297	0.53705764
502967	2131297	0.538421596
503067	2131297	0.539789319
503167	2131297	0.541160772
503267	2131297	0.542535914
503367	2131297	0.543914709
503467	2131297	0.545297118
503567	2131297	0.546683104
503667	2131297	0.548072629
503767	2131297	0.549465659
503867	2131297	0.550862155
503967	2131297	0.552262083
504067	2131297	0.553665406
504167	2131297	0.555072091
504267	2131297	0.556482102
504367	2131297	0.557895404
504467	2131297	0.559311966
504567	2131297	0.560731752
504667	2131297	0.562154729
504767	2131297	0.563580866
504867	2131297	0.565010129
504967	2131297	0.566442487
505067	2131297	0.567877908
505167	2131297	0.569316361
505267	2131297	0.570757814
505367	2131297	0.572202239
505467	2131297	0.573649603
505567	2131297	0.575099879
505667	2131297	0.576553035
505767	2131297	0.578009043
505867	2131297	0.579467875
505967	2131297	0.580929502
506067	2131297	0.582393895
506167	2131297	0.583861028
506267	2131297	0.585330872
506367	2131297	0.586803401
506467	2131297	0.588278587
506567	2131297	0.589756406
506667	2131297	0.591236829
506767	2131297	0.592719833
485567	2131397	0.393842526
485667	2131397	0.393999934
485767	2131397	0.394164607
485867	2131397	0.394336571
485967	2131397	0.394515852
486067	2131397	0.394702475
486167	2131397	0.394896468
486467	2131397	0.395522938
486567	2131397	0.395746686
486667	2131397	0.395977943
486767	2131397	0.396216738
486867	2131397	0.396463102
486967	2131397	0.396717064
487067	2131397	0.396978654
487167	2131397	0.397247901
487267	2131397	0.397524836
487367	2131397	0.397809489
487467	2131397	0.39810189
487567	2131397	0.398402069
487667	2131397	0.398710057
487767	2131397	0.399025884
487867	2131397	0.39934958
487967	2131397	0.399681175
488067	2131397	0.400020698
488167	2131397	0.400368179
488267	2131397	0.400723647
488367	2131397	0.401087131
488467	2131397	0.401458659
488567	2131397	0.401838259
488667	2131397	0.40222596
488767	2131397	0.402621787
488867	2131397	0.403025768
488967	2131397	0.403437928
489067	2131397	0.403858293
489167	2131397	0.404286888
489267	2131397	0.404723736
489367	2131397	0.40516886
489467	2131397	0.405622284
489567	2131397	0.406084029
489667	2131397	0.406554115
489767	2131397	0.407032563
489867	2131397	0.407519391
489967	2131397	0.408014618
490067	2131397	0.40851826
490167	2131397	0.409030333
490267	2131397	0.409550853
490367	2131397	0.410079833
490467	2131397	0.410617286
490567	2131397	0.411163224
490667	2131397	0.411717657
490767	2131397	0.412280595
490867	2131397	0.412852045
490967	2131397	0.413432014
491067	2131397	0.414020508
491167	2131397	0.414617532
491267	2131397	0.415223088
491367	2131397	0.415837178
491467	2131397	0.416459803
491567	2131397	0.417090961
491667	2131397	0.417730652
491767	2131397	0.41837887
491867	2131397	0.419035612
491967	2131397	0.419700872
492067	2131397	0.420374641
492167	2131397	0.421056911
492267	2131397	0.421747671
492367	2131397	0.422446911
492467	2131397	0.423154617
492567	2131397	0.423870775
492667	2131397	0.42459537
492767	2131397	0.425328384
492867	2131397	0.426069799
492967	2131397	0.426819597
493067	2131397	0.427577756
493167	2131397	0.428344254
493267	2131397	0.429119068
493367	2131397	0.429902173
493467	2131397	0.430693544
493567	2131397	0.431493154
493667	2131397	0.432300973
493767	2131397	0.433116974
493867	2131397	0.433941125
493967	2131397	0.434773395
494067	2131397	0.435613751
494167	2131397	0.436462159
494267	2131397	0.437318585
494367	2131397	0.438182991
494467	2131397	0.439055343
494567	2131397	0.439935601
494667	2131397	0.440823726
494767	2131397	0.441719679
494867	2131397	0.44262342
494967	2131397	0.443534906
495067	2131397	0.444454095
495167	2131397	0.445380944
495267	2131397	0.446315409
495367	2131397	0.447257445
495467	2131397	0.448207006
495567	2131397	0.449164047
495667	2131397	0.450128521
495767	2131397	0.45110038
495867	2131397	0.452079576
495967	2131397	0.45306606
496067	2131397	0.454059783
496167	2131397	0.455060695
496267	2131397	0.456068747
496367	2131397	0.457083887
496467	2131397	0.458106064
496567	2131397	0.459135227
496667	2131397	0.460171324
496767	2131397	0.461214303
496867	2131397	0.462264111
496967	2131397	0.463320695
497067	2131397	0.464384003
497167	2131397	0.46545398
497267	2131397	0.466530574
497367	2131397	0.46761373
497467	2131397	0.468703395
497567	2131397	0.469799515
497667	2131397	0.470902035
497767	2131397	0.472010902
497867	2131397	0.47312606
497967	2131397	0.474247457
498067	2131397	0.475375036
498167	2131397	0.476508745
498267	2131397	0.477648528
498367	2131397	0.478794332
498467	2131397	0.479946102
498567	2131397	0.481103783
498667	2131397	0.482267323
498767	2131397	0.483436666
498867	2131397	0.48461176
498967	2131397	0.48579255
499067	2131397	0.486978983
499167	2131397	0.488171006
499267	2131397	0.489368565
499367	2131397	0.490571608
499467	2131397	0.491780082
499567	2131397	0.492993934
499667	2131397	0.494213113
499767	2131397	0.495437566
499867	2131397	0.496667242
499967	2131397	0.497902089
500067	2131397	0.499142056
500167	2131397	0.500387092
500267	2131397	0.501637147
500367	2131397	0.502892171
500467	2131397	0.504152114
500567	2131397	0.505416926
500667	2131397	0.506686559
500767	2131397	0.507960963
500867	2131397	0.50924009
500967	2131397	0.510523892
501067	2131397	0.511812321
501167	2131397	0.51310533
501267	2131397	0.514402872
501367	2131397	0.515704901
501467	2131397	0.517011369
501567	2131397	0.518322233
501667	2131397	0.519637445
501767	2131397	0.520956961
501867	2131397	0.522280737
501967	2131397	0.523608728
502067	2131397	0.524940891
502167	2131397	0.526277182
502267	2131397	0.527617559
502367	2131397	0.528961978
502467	2131397	0.530310398
502567	2131397	0.531662776
502667	2131397	0.533019073
502767	2131397	0.534379246
502867	2131397	0.535743256
502967	2131397	0.537111062
503067	2131397	0.538482624
503167	2131397	0.539857904
503267	2131397	0.541236863
503367	2131397	0.542619462
503467	2131397	0.544005663
503567	2131397	0.545395429
503667	2131397	0.546788723
503767	2131397	0.548185507
503867	2131397	0.549585746
503967	2131397	0.550989403
504067	2131397	0.552396443
504167	2131397	0.553806831
504267	2131397	0.555220532
504367	2131397	0.556637512
504467	2131397	0.558057737
504567	2131397	0.559481172
504667	2131397	0.560907786
504767	2131397	0.562337545
504867	2131397	0.563770417
504967	2131397	0.565206369
505067	2131397	0.566645371
505167	2131397	0.56808739
505267	2131397	0.569532396
505367	2131397	0.570980358
505467	2131397	0.572431246
505567	2131397	0.573885031
505667	2131397	0.575341682
505767	2131397	0.576801171
505867	2131397	0.578263468
505967	2131397	0.579728546
506067	2131397	0.581196377
506167	2131397	0.582666931
506267	2131397	0.584140183
506367	2131397	0.585616105
506467	2131397	0.58709467
506567	2131397	0.588575852
506667	2131397	0.590059625
506767	2131397	0.591545963
482367	2131497	0.390819228
482467	2131497	0.390753089
482567	2131497	0.390693777
482667	2131497	0.390641294
482767	2131497	0.390595642
485367	2131497	0.391833847
485467	2131497	0.391976493
485567	2131497	0.392126359
485667	2131497	0.392283469
485767	2131497	0.39244785
485867	2131497	0.392619527
485967	2131497	0.392798526
486067	2131497	0.392984874
486167	2131497	0.393178598
486267	2131497	0.393379728
486367	2131497	0.393588291
486467	2131497	0.393804316
486567	2131497	0.394027832
486667	2131497	0.39425887
486767	2131497	0.394497459
486867	2131497	0.394743629
486967	2131497	0.394997411
487067	2131497	0.395258836
487167	2131497	0.395527934
487267	2131497	0.395804738
487367	2131497	0.396089277
487467	2131497	0.396381583
487567	2131497	0.396681688
487667	2131497	0.396989623
487767	2131497	0.397305418
487867	2131497	0.397629106
487967	2131497	0.397960716
488067	2131497	0.39830028
488167	2131497	0.398647828
488267	2131497	0.39900339
488367	2131497	0.399366997
488467	2131497	0.399738677
488567	2131497	0.400118459
488667	2131497	0.400506373
488767	2131497	0.400902446
488867	2131497	0.401306706
488967	2131497	0.40171918
489067	2131497	0.402139894
489167	2131497	0.402568873
489267	2131497	0.403006143
489367	2131497	0.403451729
489467	2131497	0.403905652
489567	2131497	0.404367936
489667	2131497	0.404838602
489767	2131497	0.405317672
489867	2131497	0.405805164
489967	2131497	0.406301098
490067	2131497	0.406805491
490167	2131497	0.407318361
490267	2131497	0.407839722
490367	2131497	0.40836959
490467	2131497	0.408907977
490567	2131497	0.409454897
490667	2131497	0.41001036
490767	2131497	0.410574375
490867	2131497	0.411146952
490967	2131497	0.411728098
491067	2131497	0.412317819
491167	2131497	0.412916119
491267	2131497	0.413523003
491367	2131497	0.414138471
491467	2131497	0.414762526
491567	2131497	0.415395166
491667	2131497	0.41603639
491767	2131497	0.416686193
491867	2131497	0.417344573
491967	2131497	0.418011521
492067	2131497	0.418687032
492167	2131497	0.419371096
492267	2131497	0.420063703
492367	2131497	0.420764841
492467	2131497	0.421474498
492567	2131497	0.422192658
492667	2131497	0.422919308
492767	2131497	0.423654428
492867	2131497	0.424398002
492967	2131497	0.425150008
493067	2131497	0.425910427
493167	2131497	0.426679236
493267	2131497	0.42745641
493367	2131497	0.428241926
493467	2131497	0.429035757
493567	2131497	0.429837875
493667	2131497	0.430648252
493767	2131497	0.431466857
493867	2131497	0.432293661
493967	2131497	0.43312863
494067	2131497	0.433971732
494167	2131497	0.434822932
494267	2131497	0.435682193
494367	2131497	0.436549481
494467	2131497	0.437424757
494567	2131497	0.438307982
494667	2131497	0.439199116
494767	2131497	0.440098121
494867	2131497	0.441004953
494967	2131497	0.44191957
495067	2131497	0.44284193
495167	2131497	0.443771989
495267	2131497	0.4447097
495367	2131497	0.44565502
495467	2131497	0.446607901
495567	2131497	0.447568296
495667	2131497	0.448536158
495767	2131497	0.449511439
495867	2131497	0.450494089
495967	2131497	0.451484059
496067	2131497	0.452481298
496167	2131497	0.453485757
496267	2131497	0.454497384
496367	2131497	0.455516128
496467	2131497	0.456541936
496567	2131497	0.457574756
496667	2131497	0.458614535
496767	2131497	0.459661221
496867	2131497	0.460714759
496967	2131497	0.461775097
497067	2131497	0.462842179
497167	2131497	0.463915952
497267	2131497	0.464996362
497367	2131497	0.466083354
497467	2131497	0.467176873
497567	2131497	0.468276864
497667	2131497	0.469383272
497767	2131497	0.470496043
497867	2131497	0.47161512
497967	2131497	0.47274045
498067	2131497	0.473871976
498167	2131497	0.475009644
498267	2131497	0.476153398
498367	2131497	0.477303184
498467	2131497	0.478458947
498567	2131497	0.479620631
498667	2131497	0.480788181
498767	2131497	0.481961544
498867	2131497	0.483140664
498967	2131497	0.484325487
499067	2131497	0.485515959
499167	2131497	0.486712026
499267	2131497	0.487913635
499367	2131497	0.489120731
499467	2131497	0.490333261
499567	2131497	0.491551172
499667	2131497	0.492774412
499767	2131497	0.494002927
499867	2131497	0.495236666
499967	2131497	0.496475577
500067	2131497	0.497719607
500167	2131497	0.498968706
500267	2131497	0.500222823
500367	2131497	0.501481906
500467	2131497	0.502745906
500567	2131497	0.504014772
500667	2131497	0.505288455
500767	2131497	0.506566906
500867	2131497	0.507850075
500967	2131497	0.509137915
501067	2131497	0.510430376
501167	2131497	0.511727412
501267	2131497	0.513028975
501367	2131497	0.514335018
501467	2131497	0.515645494
501567	2131497	0.516960357
501667	2131497	0.518279562
501767	2131497	0.519603063
501867	2131497	0.520930815
501967	2131497	0.522262775
502067	2131497	0.523598896
502167	2131497	0.524939137
502267	2131497	0.526283453
502367	2131497	0.527631803
502467	2131497	0.528984143
502567	2131497	0.530340431
502667	2131497	0.531700627
502767	2131497	0.533064689
502867	2131497	0.534432575
502967	2131497	0.535804247
503067	2131497	0.537179664
503167	2131497	0.538558786
503267	2131497	0.539941575
503367	2131497	0.541327993
503467	2131497	0.542718
503567	2131497	0.544111559
503667	2131497	0.545508633
503767	2131497	0.546909186
503867	2131497	0.548313179
503967	2131497	0.549720578
504067	2131497	0.551131347
504167	2131497	0.55254545
504267	2131497	0.553962852
504367	2131497	0.55538352
504467	2131497	0.556807418
504567	2131497	0.558234514
504667	2131497	0.559664774
504767	2131497	0.561098165
504867	2131497	0.562534654
504967	2131497	0.56397421
505067	2131497	0.565416801
505167	2131497	0.566862395
505267	2131497	0.568310961
505367	2131497	0.569762469
505467	2131497	0.571216889
505567	2131497	0.57267419
505667	2131497	0.574134343
505767	2131497	0.575597319
505867	2131497	0.577063089
505967	2131497	0.578531625
506067	2131497	0.580002898
506167	2131497	0.581476881
506267	2131497	0.582953547
506367	2131497	0.584432867
506467	2131497	0.585914816
506567	2131497	0.587399367
506667	2131497	0.588886493
506767	2131497	0.59037617
482467	2131597	0.389048338
482567	2131597	0.388988756
482667	2131597	0.388936002
482767	2131597	0.388890079
482867	2131597	0.388850989
485267	2131597	0.389985266
485367	2131597	0.390120397
485467	2131597	0.390262727
485567	2131597	0.390412278
485667	2131597	0.390569078
485767	2131597	0.390733152
485867	2131597	0.390904526
485967	2131597	0.391083227
486067	2131597	0.391269284
486167	2131597	0.391462724
486267	2131597	0.391663577
486367	2131597	0.391871871
486467	2131597	0.392087637
486567	2131597	0.392310904
486667	2131597	0.392541704
486767	2131597	0.392780066
486867	2131597	0.393026023
486967	2131597	0.393279605
487067	2131597	0.393540845
487167	2131597	0.393809775
487267	2131597	0.394086426
487367	2131597	0.39437083
487467	2131597	0.394663021
487567	2131597	0.39496303
487667	2131597	0.39527089
487767	2131597	0.395586633
487867	2131597	0.39591029
487967	2131597	0.396241895
488067	2131597	0.396581478
488167	2131597	0.396929072
488267	2131597	0.397284707
488367	2131597	0.397648415
488467	2131597	0.398020226
488567	2131597	0.39840017
488667	2131597	0.398788277
488767	2131597	0.399184576
488867	2131597	0.399589095
488967	2131597	0.400001863
489067	2131597	0.400422906
489167	2131597	0.400852252
489267	2131597	0.401289926
489367	2131597	0.401735954
489467	2131597	0.40219036
489567	2131597	0.402653166
489667	2131597	0.403124397
489767	2131597	0.403604072
489867	2131597	0.404092214
489967	2131597	0.404588841
490067	2131597	0.405093972
490167	2131597	0.405607625
490267	2131597	0.406129816
490367	2131597	0.40666056
490467	2131597	0.407199871
490567	2131597	0.407747763
490667	2131597	0.408304246
490767	2131597	0.408869332
490867	2131597	0.409443029
490967	2131597	0.410025345
491067	2131597	0.410616287
491167	2131597	0.411215859
491267	2131597	0.411824067
491367	2131597	0.412440911
491467	2131597	0.413066394
491567	2131597	0.413700514
491667	2131597	0.414343271
491767	2131597	0.414994661
491867	2131597	0.415654679
