x	y	esp
489667	2132397	73.64763539
489767	2132397	72.90727302
489867	2132397	72.21906872
489967	2132397	71.58871309
490067	2132397	71.01862849
490167	2132397	70.50976683
490267	2132397	70.05546337
490367	2132397	69.63436569
490467	2132397	69.20607115
490567	2132397	68.76727177
490667	2132397	67.05389936
490767	2132397	62.54824823
490867	2132397	64.47232678
490967	2132397	66.37905456
491067	2132397	67.80787624
491167	2132397	69.17397803
491267	2132397	70.53303936
491367	2132397	71.90148548
491467	2132397	73.31897594
491567	2132397	74.75493636
491667	2132397	76.16277351
491767	2132397	77.49384821
491867	2132397	78.70484856
491967	2132397	79.75676219
492067	2132397	80.96512938
492167	2132397	82.02871927
492267	2132397	82.83244841
492367	2132397	83.3954956
492467	2132397	83.80343176
492567	2132397	84.13755817
492667	2132397	84.43104266
492767	2132397	84.76555043
492867	2132397	85.18147921
492967	2132397	85.79042586
493067	2132397	86.79873458
493167	2132397	88.51170954
493267	2132397	90.23694249
493367	2132397	92.11756875
493467	2132397	93.98586403
493567	2132397	95.41049151
493667	2132397	97.0995635
493767	2132397	98.64141276
493867	2132397	99.81458626
493967	2132397	100.6006375
494067	2132397	101.1542197
494167	2132397	101.6172822
494267	2132397	102.0666562
494367	2132397	102.5190474
494467	2132397	103.049955
494567	2132397	103.6788887
494667	2132397	101.4407551
494767	2132397	98.89293023
494867	2132397	97.1812638
494967	2132397	96.09851285
495067	2132397	95.48369671
495167	2132397	95.36870815
495267	2132397	96.04388135
495367	2132397	97.63855214
495467	2132397	99.95431348
495567	2132397	102.8200288
495667	2132397	106.0964281
495767	2132397	109.3248492
495867	2132397	112.3656069
495967	2132397	115.1543947
496067	2132397	117.5015449
496167	2132397	119.423913
496267	2132397	121.0675446
496367	2132397	122.6336344
496467	2132397	124.303926
496567	2132397	126.1904968
496667	2132397	128.2445169
496767	2132397	130.1497275
496867	2132397	131.7956647
496967	2132397	133.2032419
497067	2132397	134.3826481
497167	2132397	135.3695233
497267	2132397	136.4651115
497367	2132397	137.8030387
497467	2132397	188.9639175
497567	2132397	186.5263716
497667	2132397	183.5193216
497767	2132397	180.0461232
497867	2132397	176.1254855
497967	2132397	171.854913
498067	2132397	167.3405552
498167	2132397	163.0293411
498267	2132397	158.6101779
498367	2132397	154.2133859
498467	2132397	149.9159453
498567	2132397	145.7564279
498667	2132397	141.8909101
498767	2132397	138.4231694
498867	2132397	135.3782556
498967	2132397	123.7494828
499067	2132397	126.1763672
499167	2132397	129.1031911
499267	2132397	132.5139377
499367	2132397	136.1770649
499467	2132397	140.040223
499567	2132397	144.0626635
499667	2132397	148.0769023
499767	2132397	151.8546037
499867	2132397	155.2386042
499967	2132397	156.9930265
500067	2132397	158.8337283
500167	2132397	160.7972441
500267	2132397	162.0388814
500367	2132397	158.2042353
500467	2132397	154.3534062
500567	2132397	150.6208768
500667	2132397	147.1901881
500767	2132397	144.1598551
500867	2132397	141.5380994
500967	2132397	139.2050367
501067	2132397	137.0931175
501167	2132397	135.1419614
501267	2132397	133.2954728
501367	2132397	131.4744549
501467	2132397	129.615075
501567	2132397	127.7397221
501667	2132397	125.8742631
501767	2132397	123.9336919
501867	2132397	121.8896053
501967	2132397	119.7897129
502067	2132397	117.7031117
502167	2132397	116.0554868
502267	2132397	114.9128462
502367	2132397	114.9438446
502467	2132397	114.6887773
502567	2132397	114.079404
502667	2132397	113.0629321
502767	2132397	111.5808973
502867	2132397	109.6095304
502967	2132397	107.2502068
503067	2132397	104.5941343
503167	2132397	101.6890567
503267	2132397	99.40596937
503367	2132397	97.13234104
503467	2132397	94.82651846
503567	2132397	92.49495817
503667	2132397	90.14203951
503767	2132397	87.76674035
503867	2132397	85.35231905
503967	2132397	82.90728459
504067	2132397	80.46028067
504167	2132397	78.02335811
504267	2132397	75.71481079
504367	2132397	74.2206373
504467	2132397	72.73334205
504567	2132397	70.96492678
504667	2132397	69.30648517
504767	2132397	67.69392332
504867	2132397	66.1493539
504967	2132397	64.69754902
505067	2132397	63.35548103
505167	2132397	62.13881392
505267	2132397	60.85902685
505367	2132397	59.56272354
505467	2132397	58.30174689
505567	2132397	57.11190844
505667	2132397	56.03257135
505767	2132397	55.11255607
505867	2132397	54.41761956
505967	2132397	53.90501694
506067	2132397	53.5253585
506167	2132397	53.24616225
506267	2132397	53.04607354
506367	2132397	52.90822429
506467	2132397	52.8205156
506567	2132397	52.7701593
506667	2132397	52.73373496
506767	2132397	51.58454105
482767	2132497	154.1284369
482867	2132497	145.1351824
482967	2132497	136.3566172
483067	2132497	128.0203841
483167	2132497	132.0248246
483267	2132497	136.6308633
483367	2132497	141.8972715
483467	2132497	146.698529
483567	2132497	148.4904499
483667	2132497	149.2640655
483767	2132497	149.6010696
483867	2132497	64.25663468
483967	2132497	62.31667323
484067	2132497	60.81344607
484167	2132497	59.17370468
484267	2132497	56.77288563
484367	2132497	53.47648884
484467	2132497	50.14071785
484567	2132497	46.7654078
484667	2132497	43.56994871
484767	2132497	40.55812733
484867	2132497	37.8470576
484967	2132497	35.91491371
485067	2132497	35.72116093
485167	2132497	35.79411622
485267	2132497	35.93699673
485367	2132497	36.0565138
485467	2132497	36.11021611
485567	2132497	36.0861053
485667	2132497	36.63254495
485767	2132497	37.20262057
485867	2132497	38.10829727
485967	2132497	39.29546712
486067	2132497	40.51865801
486167	2132497	44.12900634
486267	2132497	48.14207495
486367	2132497	52.22894026
486467	2132497	57.15359723
486567	2132497	61.38497943
486667	2132497	64.80713654
486767	2132497	64.73594139
486867	2132497	64.05544641
486967	2132497	63.16036306
487067	2132497	62.05519514
487167	2132497	61.16275602
487267	2132497	61.02102159
487367	2132497	60.88854228
487467	2132497	60.84958134
487567	2132497	61.13666733
487667	2132497	61.53493934
487767	2132497	62.08235814
487867	2132497	62.8194315
487967	2132497	63.7638124
488067	2132497	64.90289768
488167	2132497	66.21767768
488267	2132497	67.69390674
488367	2132497	69.36021193
488467	2132497	70.27202656
488567	2132497	71.29889384
488667	2132497	73.11496677
488767	2132497	78.44311718
488867	2132497	83.27159053
488967	2132497	81.7992531
489067	2132497	80.33418477
489167	2132497	78.98131598
489267	2132497	77.74713893
489367	2132497	76.61202879
489467	2132497	75.57420186
489567	2132497	74.63465549
489667	2132497	73.78711025
489767	2132497	73.02383379
489867	2132497	72.31508414
489967	2132497	71.65774949
490067	2132497	71.0563755
490167	2132497	70.51235752
490267	2132497	70.01807336
490367	2132497	69.55349921
490467	2132497	69.093051
490567	2132497	68.62513261
490667	2132497	66.82903306
490767	2132497	63.46424325
490867	2132497	65.41299335
490967	2132497	67.00055304
491067	2132497	68.40603738
491167	2132497	69.76425173
491267	2132497	71.1238414
491367	2132497	72.51464255
491467	2132497	73.96888182
491567	2132497	75.427239
491667	2132497	76.8316186
491767	2132497	78.11662396
491867	2132497	79.69303588
491967	2132497	81.05054354
492067	2132497	82.0934336
492167	2132497	82.840824
492267	2132497	83.29779772
492367	2132497	83.50068765
492467	2132497	83.51375839
492567	2132497	83.40226775
492667	2132497	83.23682797
492767	2132497	83.13789464
492867	2132497	83.22889777
492967	2132497	83.86141375
493067	2132497	84.77614181
493167	2132497	146.1810024
493267	2132497	147.7322408
493367	2132497	151.6466389
493467	2132497	156.708157
493567	2132497	94.11089981
493667	2132497	95.51980223
493767	2132497	97.0921141
493867	2132497	98.31529971
493967	2132497	99.12819007
494067	2132497	99.67104879
494167	2132497	100.063399
494267	2132497	100.4184243
494367	2132497	100.7877991
494467	2132497	96.73957114
494567	2132497	92.95786434
494667	2132497	89.70074246
494767	2132497	87.18876463
494867	2132497	85.39681984
494967	2132497	84.12831651
495067	2132497	83.20943385
495167	2132497	82.67279496
495267	2132497	83.05733895
495367	2132497	84.52675354
495467	2132497	86.60832159
495567	2132497	89.06175204
495667	2132497	91.76612793
495767	2132497	94.48288483
495867	2132497	97.20154346
495967	2132497	99.96976966
496067	2132497	102.4730087
496167	2132497	104.695627
496267	2132497	106.6632072
496367	2132497	108.4553332
496467	2132497	110.1592732
496567	2132497	111.8316129
496667	2132497	113.433965
496767	2132497	114.8339916
496867	2132497	115.9895457
496967	2132497	116.9373691
497067	2132497	117.7016746
497167	2132497	118.4405421
497267	2132497	119.5906817
497367	2132497	180.982378
497467	2132497	178.6838493
497567	2132497	175.8931792
497667	2132497	172.7361782
497767	2132497	169.1877307
497867	2132497	165.5108854
497967	2132497	161.6039024
498067	2132497	157.4941239
498167	2132497	153.1804554
498267	2132497	148.7943366
498367	2132497	144.4475042
498467	2132497	140.1715767
498567	2132497	136.0043043
498667	2132497	132.1029432
498767	2132497	128.5521714
498867	2132497	125.3875094
498967	2132497	122.6329324
499067	2132497	120.3203526
499167	2132497	118.6580523
499267	2132497	127.9766224
499367	2132497	131.4713494
499467	2132497	135.2050324
499567	2132497	139.251268
499667	2132497	143.0423675
499767	2132497	146.5015523
499867	2132497	149.6005659
499967	2132497	152.3086572
500067	2132497	149.7424516
500167	2132497	146.3094701
500267	2132497	142.5105314
500367	2132497	138.6242479
500467	2132497	134.8854127
500567	2132497	131.5432166
500667	2132497	128.9567181
500767	2132497	127.2735923
500867	2132497	126.3968982
500967	2132497	126.4551552
501067	2132497	126.7648795
501167	2132497	125.0779983
501267	2132497	123.4955477
501367	2132497	122.0343078
501467	2132497	120.5101032
501567	2132497	118.824474
501667	2132497	117.1129063
501767	2132497	115.4787548
501867	2132497	114.3860168
501967	2132497	113.2532306
502067	2132497	112.1112337
502167	2132497	110.8981067
502267	2132497	109.5909681
502367	2132497	109.7548653
502467	2132497	109.7281738
502567	2132497	109.3065284
502667	2132497	108.4463218
502767	2132497	107.1137251
502867	2132497	105.3062473
502967	2132497	103.101408
503067	2132497	100.8695995
503167	2132497	98.91607922
503267	2132497	96.83872409
503367	2132497	94.68953437
503467	2132497	92.48334471
503567	2132497	90.22910176
503667	2132497	87.94595986
503767	2132497	85.63486462
503867	2132497	83.29478232
503967	2132497	80.9446971
504067	2132497	78.61087559
504167	2132497	76.31208897
504267	2132497	74.8925019
504367	2132497	73.47227469
504467	2132497	72.91415958
504567	2132497	71.79164747
504667	2132497	70.23543915
504767	2132497	68.72492892
504867	2132497	67.27601243
504967	2132497	65.89713204
505067	2132497	64.60428725
505167	2132497	63.48488326
505267	2132497	62.33028833
505367	2132497	61.13637532
505467	2132497	59.95411163
505567	2132497	58.83151797
505667	2132497	57.81286959
505767	2132497	56.94476244
505867	2132497	56.28559134
505967	2132497	55.79419906
506067	2132497	55.42597833
506167	2132497	55.15322818
506267	2132497	54.95723216
506367	2132497	54.82277694
506467	2132497	54.73203672
506567	2132497	54.65997996
506667	2132497	52.74718225
506767	2132497	50.66505617
482767	2132597	151.5766841
482867	2132597	142.6845519
482967	2132597	133.8899734
483067	2132597	125.38313
483167	2132597	123.5444308
483267	2132597	129.111148
483367	2132597	133.5729632
483467	2132597	138.3640629
483567	2132597	143.8032217
483667	2132597	146.1274333
483767	2132597	147.0144044
483867	2132597	70.10945797
483967	2132597	68.3304337
484067	2132597	66.88269525
484167	2132597	65.20295368
484267	2132597	63.27562498
484367	2132597	60.50125059
484467	2132597	57.11982839
484567	2132597	53.77571996
484667	2132597	50.52220739
484767	2132597	47.41806625
484867	2132597	44.50614615
484967	2132597	41.82680809
485067	2132597	39.80086228
485167	2132597	39.61134126
485267	2132597	39.55954308
485367	2132597	39.65271435
485467	2132597	39.81663322
485567	2132597	39.97444618
485667	2132597	40.10250102
485767	2132597	40.72371383
485867	2132597	41.50525766
485967	2132597	42.81596069
486067	2132597	44.53460018
486167	2132597	48.66772393
486267	2132597	52.68731147
486367	2132597	57.49627099
486467	2132597	62.32581675
486567	2132597	66.52801708
486667	2132597	66.96268536
486767	2132597	66.52290907
486867	2132597	65.85989168
486967	2132597	64.96887905
487067	2132597	63.84750964
487167	2132597	62.53854699
487267	2132597	62.03474996
487367	2132597	61.84442808
487467	2132597	61.68969002
487567	2132597	61.79843522
487667	2132597	62.08847696
487767	2132597	62.52090461
487867	2132597	63.14642527
487967	2132597	63.9801514
488067	2132597	64.9851545
488167	2132597	66.12101791
488267	2132597	67.36212246
488367	2132597	68.08052117
488467	2132597	68.1788288
488567	2132597	68.97594504
488667	2132597	71.22603997
488767	2132597	76.05234234
488867	2132597	81.73938548
488967	2132597	82.12997936
489067	2132597	80.66539274
489167	2132597	79.28919384
489267	2132597	78.04168236
489367	2132597	76.87652883
489467	2132597	75.79565807
489567	2132597	74.80865893
489667	2132597	73.91899765
489767	2132597	73.13137396
489867	2132597	72.40226846
489967	2132597	71.72244725
490067	2132597	71.0940958
490167	2132597	70.51771816
490267	2132597	69.98573656
490367	2132597	69.48118993
490467	2132597	68.98918356
490567	2132597	68.71628686
490667	2132597	66.80404885
490767	2132597	64.36524935
490867	2132597	66.12131043
490967	2132597	67.58895252
491067	2132597	69.00374968
491167	2132597	70.3687747
491267	2132597	71.75876607
491367	2132597	73.18481477
491467	2132597	74.63737844
491567	2132597	76.07293987
491667	2132597	77.87131574
491767	2132597	79.66672133
491867	2132597	81.11761614
491967	2132597	82.18234491
492067	2132597	82.87230395
492167	2132597	83.2424909
492267	2132597	83.33173742
492367	2132597	83.15493898
492467	2132597	82.73639839
492567	2132597	82.12904821
492667	2132597	81.43172553
492767	2132597	80.87304668
492867	2132597	80.78108437
492967	2132597	123.0451407
493067	2132597	115.2585304
493167	2132597	111.8221993
493267	2132597	113.6996352
493367	2132597	118.9280407
493467	2132597	125.4917314
493567	2132597	132.0308525
493667	2132597	93.5080755
493767	2132597	94.94024785
493867	2132597	96.20526762
493967	2132597	97.09770847
494067	2132597	97.6685197
494167	2132597	97.63743594
494267	2132597	92.83811515
494367	2132597	88.32252904
494467	2132597	84.23534201
494567	2132597	80.51506517
494667	2132597	77.40135727
494767	2132597	74.98547629
494867	2132597	73.19865001
494967	2132597	71.85942343
495067	2132597	70.79631691
495167	2132597	70.03329744
495267	2132597	70.15831793
495367	2132597	71.31150727
495467	2132597	72.94204688
495567	2132597	74.77980402
495667	2132597	76.7369187
495767	2132597	78.7506272
495867	2132597	80.89138521
495967	2132597	83.25155655
496067	2132597	85.68819393
496167	2132597	88.1976104
496267	2132597	90.56675002
496367	2132597	92.72846113
496467	2132597	94.65725332
496567	2132597	96.33674874
496667	2132597	97.74522463
496767	2132597	98.86039973
496867	2132597	99.70440068
496967	2132597	100.5081245
497067	2132597	101.6543218
497167	2132597	102.4353688
497267	2132597	173.3397082
497367	2132597	171.2718193
497467	2132597	168.7656347
497567	2132597	166.0037388
497667	2132597	162.9036333
497767	2132597	159.4475084
497867	2132597	155.7448507
497967	2132597	151.8592896
498067	2132597	147.7541725
498167	2132597	143.4099606
498267	2132597	139.0037805
498367	2132597	134.6234313
498467	2132597	130.2893513
498567	2132597	125.0174732
498667	2132597	119.9974192
498767	2132597	115.4059569
498867	2132597	111.3424984
498967	2132597	107.8593486
499067	2132597	105.0429906
499167	2132597	103.2198293
499267	2132597	102.4629926
499367	2132597	102.4210621
499467	2132597	102.893073
499567	2132597	133.6584082
499667	2132597	135.7589776
499767	2132597	134.7808925
499867	2132597	133.0038843
499967	2132597	130.3804593
500067	2132597	127.1564319
500167	2132597	123.466263
500267	2132597	119.9307625
500367	2132597	116.6680387
500467	2132597	113.7055298
500567	2132597	111.2519987
500667	2132597	109.4849094
500767	2132597	108.5332746
500867	2132597	83.05508193
500967	2132597	83.36025703
501067	2132597	84.12597398
501167	2132597	85.11097176
501267	2132597	86.18283737
501367	2132597	99.55879888
501467	2132597	112.3225679
501567	2132597	111.2771547
501667	2132597	110.289786
501767	2132597	109.4495306
501867	2132597	108.5925595
501967	2132597	107.7897996
502067	2132597	106.8186564
502167	2132597	105.7299079
502267	2132597	104.5638371
502367	2132597	104.5017269
502467	2132597	104.658716
502567	2132597	104.4001125
502667	2132597	103.6877674
502767	2132597	102.5046654
502867	2132597	100.980808
502967	2132597	99.52195067
503067	2132597	97.89273416
503167	2132597	96.10086233
503267	2132597	94.17843072
503367	2132597	92.17687758
503467	2132597	90.09064878
503567	2132597	87.93184785
503667	2132597	85.72396828
503767	2132597	83.47551735
503867	2132597	81.20233379
503967	2132597	78.93736761
504067	2132597	76.71311265
504167	2132597	75.37551322
504267	2132597	74.03655412
504367	2132597	73.13180094
504467	2132597	73.305507
504567	2132597	72.56823929
504667	2132597	71.1249432
504767	2132597	69.71922293
504867	2132597	68.37396503
504967	2132597	67.09574016
505067	2132597	65.90167656
505167	2132597	64.82624081
505267	2132597	63.74653324
505367	2132597	62.63981824
505467	2132597	61.54346393
505567	2132597	60.50673266
505667	2132597	59.57190652
505767	2132597	58.77483532
505867	2132597	58.15978123
505967	2132597	57.68857314
506067	2132597	57.32694716
506167	2132597	57.05567645
506267	2132597	56.85820863
506367	2132597	56.71126633
506467	2132597	56.14432562
506567	2132597	53.91538505
506667	2132597	51.76800883
506767	2132597	49.69069507
482767	2132697	148.9081691
482867	2132697	140.1186761
482967	2132697	131.3375142
483067	2132697	122.7280753
483167	2132697	114.9785533
483267	2132697	121.2296586
483367	2132697	126.1934665
483467	2132697	130.610979
483567	2132697	135.3008771
483667	2132697	140.0516191
483767	2132697	143.758667
483867	2132697	75.91965736
483967	2132697	74.09463949
484067	2132697	72.68271765
484167	2132697	70.89428133
484267	2132697	68.8167042
484367	2132697	66.74045453
484467	2132697	63.81571008
484567	2132697	60.4472987
484667	2132697	57.16246076
484767	2132697	54.01342055
484867	2132697	51.04403373
484967	2132697	48.29033587
485067	2132697	45.75829884
485167	2132697	43.48990433
485267	2132697	43.22963088
485367	2132697	43.31289372
485467	2132697	43.58161929
485567	2132697	43.88875532
485667	2132697	44.17532784
485767	2132697	44.42794624
485867	2132697	45.02220321
485967	2132697	46.19155012
486067	2132697	48.58273572
486167	2132697	52.85371109
486267	2132697	57.43746005
486367	2132697	62.41805959
486467	2132697	67.28181428
486567	2132697	68.84915512
486667	2132697	68.71695486
486767	2132697	68.32969059
486867	2132697	67.69150118
486967	2132697	66.79660094
487067	2132697	65.6579016
487167	2132697	64.32733836
487267	2132697	63.09833236
487367	2132697	62.87186062
487467	2132697	62.6638991
487567	2132697	62.56001251
487667	2132697	62.75521026
487767	2132697	63.08454671
487867	2132697	63.60788451
487967	2132697	64.34247913
488067	2132697	65.24953335
488167	2132697	66.25930539
488267	2132697	67.2555749
488367	2132697	66.71145881
488467	2132697	66.47891756
488567	2132697	67.12127371
488667	2132697	69.63537213
488767	2132697	74.06251251
488867	2132697	79.74933559
488967	2132697	82.32076522
489067	2132697	80.87835091
489167	2132697	79.51018957
489267	2132697	78.26086487
489367	2132697	77.06849266
489467	2132697	75.95429072
489567	2132697	74.93486002
489667	2132697	74.01310715
489767	2132697	73.18995454
489867	2132697	72.46221793
489967	2132697	71.77548628
490067	2132697	71.1295804
490167	2132697	70.52956056
490267	2132697	69.96853042
490367	2132697	69.43523013
490467	2132697	69.22045757
490567	2132697	69.25227958
490667	2132697	66.94527067
490767	2132697	65.13729075
490867	2132697	66.65199986
490967	2132697	68.13734134
491067	2132697	69.58013371
491167	2132697	70.94911217
491267	2132697	72.36459399
491367	2132697	73.81143883
491467	2132697	75.45368035
491567	2132697	77.4835608
491667	2132697	79.41024752
491767	2132697	81.03864222
491867	2132697	82.23264253
491967	2132697	82.944047
492067	2132697	83.19017218
492167	2132697	83.16343693
492267	2132697	82.89224144
492367	2132697	82.32111275
492467	2132697	81.4268268
492567	2132697	80.26061517
492667	2132697	79.01776521
492767	2132697	78.04280742
492867	2132697	99.18855769
492967	2132697	88.69660112
493067	2132697	83.04421732
493167	2132697	82.12819618
493267	2132697	85.5089736
493367	2132697	91.88776922
493467	2132697	99.60344312
493567	2132697	107.2871587
493667	2132697	113.3713941
493767	2132697	92.37825814
493867	2132697	93.70222233
493967	2132697	91.23792294
494067	2132697	87.50888414
494167	2132697	83.01543052
494267	2132697	78.60314075
494367	2132697	74.62185655
494467	2132697	71.01739426
494567	2132697	67.59462749
494667	2132697	64.60933023
494767	2132697	62.14375371
494867	2132697	60.24480427
494967	2132697	58.80430962
495067	2132697	57.67094788
495167	2132697	56.87687079
495267	2132697	56.78286919
495367	2132697	57.45389606
495467	2132697	59.19558968
495567	2132697	61.06361355
495667	2132697	62.96117398
495767	2132697	64.89395068
495867	2132697	66.92218717
495967	2132697	69.11723098
496067	2132697	71.5025329
496167	2132697	74.08439923
496267	2132697	76.69630549
496367	2132697	79.26226435
496467	2132697	81.67803908
496567	2132697	83.86899885
496667	2132697	85.81840092
496767	2132697	87.57363144
496867	2132697	89.32137941
496967	2132697	91.73337827
497067	2132697	168.553134
497167	2132697	166.7157039
497267	2132697	164.4560578
497367	2132697	162.0859367
497467	2132697	159.497146
497567	2132697	156.6028925
497667	2132697	153.3502897
497767	2132697	149.7882894
497867	2132697	146.0608924
497967	2132697	142.1754375
498067	2132697	137.3764115
498167	2132697	131.7020259
498267	2132697	125.9230929
498367	2132697	120.1467381
498467	2132697	114.4293281
498567	2132697	108.9461743
498667	2132697	103.7264318
498767	2132697	98.7806883
498867	2132697	94.34571349
498967	2132697	90.51047023
499067	2132697	87.35920748
499167	2132697	85.14946813
499267	2132697	84.01002297
499367	2132697	83.67139393
499467	2132697	83.72256688
499567	2132697	83.81426271
499667	2132697	83.67432307
499767	2132697	82.99159901
499867	2132697	81.48102079
499967	2132697	79.18735982
500067	2132697	91.36322384
500167	2132697	95.08010669
500267	2132697	99.95983484
500367	2132697	96.77781372
500467	2132697	90.25811815
500567	2132697	84.94172428
500667	2132697	73.34111988
500767	2132697	73.9447623
500867	2132697	75.00895557
500967	2132697	76.36003656
501067	2132697	77.97788463
501167	2132697	79.43058958
501267	2132697	79.20973237
501367	2132697	79.4666563
501467	2132697	80.68442462
501567	2132697	81.8341229
501667	2132697	82.96195706
501767	2132697	84.12622521
501867	2132697	86.18843842
501967	2132697	103.2090244
502067	2132697	102.1849127
502167	2132697	101.0387996
502267	2132697	99.8661302
502367	2132697	99.39148321
502467	2132697	99.70072193
502567	2132697	99.69853942
502667	2132697	99.34531231
502767	2132697	98.62309614
502867	2132697	97.55974929
502967	2132697	96.24458036
503067	2132697	94.78005583
503167	2132697	93.16972312
503267	2132697	91.4122005
503367	2132697	89.5805432
503467	2132697	87.63225031
503567	2132697	85.58953225
503667	2132697	83.47247771
503767	2132697	81.29683185
503867	2132697	79.09915259
503967	2132697	76.97749724
504067	2132697	75.69448998
504167	2132697	74.42623071
504267	2132697	73.34348587
504367	2132697	73.52033346
504467	2132697	73.69891676
504567	2132697	73.33876504
504667	2132697	71.99388799
504767	2132697	70.69026884
504867	2132697	69.44790958
504967	2132697	68.28154213
505067	2132697	67.22383778
505167	2132697	66.18058092
505267	2132697	65.13470879
505367	2132697	64.08840451
505467	2132697	63.07122934
505567	2132697	62.12858846
505667	2132697	61.29617641
505767	2132697	60.59434561
505867	2132697	60.02901049
505967	2132697	59.57458174
506067	2132697	59.21598065
506167	2132697	58.9409865
506267	2132697	58.72246514
506367	2132697	57.44990423
506467	2132697	55.11115295
506567	2132697	52.87794043
506667	2132697	50.73344576
506767	2132697	48.65993148
482767	2132797	146.1178084
482867	2132797	137.3885833
482967	2132797	128.6041066
483067	2132797	119.9341983
483167	2132797	107.0248134
483267	2132797	113.4946311
483367	2132797	118.5162873
483467	2132797	123.1924349
483567	2132797	128.28686
483667	2132797	132.3350613
483767	2132797	136.1853137
483867	2132797	81.45363757
483967	2132797	79.69893348
484067	2132797	78.13968433
484167	2132797	76.16362355
484267	2132797	73.98968041
484367	2132797	71.87112211
484467	2132797	69.82958185
484567	2132797	66.89057423
484667	2132797	63.61687929
484767	2132797	60.46157339
484867	2132797	57.46349238
484967	2132797	54.6522547
485067	2132797	52.03765843
485167	2132797	49.59590592
485267	2132797	47.28281633
485367	2132797	47.1235099
485467	2132797	47.47065727
485567	2132797	47.87757042
485667	2132797	48.26749635
485767	2132797	48.61194717
485867	2132797	48.90467492
485967	2132797	49.43170468
486067	2132797	52.00416393
486167	2132797	56.93434519
486267	2132797	61.77506563
486367	2132797	67.04250078
486467	2132797	70.32421888
486567	2132797	70.53837231
486667	2132797	70.5014721
486767	2132797	70.1909783
486867	2132797	69.58249542
486967	2132797	68.67890165
487067	2132797	67.52417035
487167	2132797	66.19325132
487267	2132797	64.76084009
487367	2132797	63.99562164
487467	2132797	63.75515133
487567	2132797	63.52930107
487667	2132797	63.573627
487767	2132797	63.81623791
487867	2132797	64.24125634
487967	2132797	64.86717392
488067	2132797	65.67811313
488167	2132797	66.62750233
488267	2132797	66.55869267
488367	2132797	65.80697956
488467	2132797	65.27532748
488567	2132797	66.0182841
488667	2132797	68.4697012
488767	2132797	72.66818673
488867	2132797	78.34833808
488967	2132797	82.32200921
489067	2132797	80.91669078
489167	2132797	79.57461039
489267	2132797	78.33160103
489367	2132797	77.13950972
489467	2132797	76.02084179
489567	2132797	74.99256273
489667	2132797	74.06041091
489767	2132797	73.23121764
489867	2132797	72.50940215
489967	2132797	71.81393964
490067	2132797	71.16010867
490167	2132797	70.55247921
490267	2132797	69.98074336
490367	2132797	69.88222807
490467	2132797	69.87015902
490567	2132797	69.86438578
490667	2132797	67.38078499
490767	2132797	65.57512722
490867	2132797	67.09593164
490967	2132797	68.59282969
491067	2132797	70.04535333
491167	2132797	71.43559822
491267	2132797	72.9025566
491367	2132797	75.01623325
491467	2132797	77.0409639
491567	2132797	78.87514159
491667	2132797	80.65808632
491767	2132797	82.09924613
491867	2132797	82.99684932
491967	2132797	83.27349689
492067	2132797	82.99687147
492167	2132797	82.59156893
492267	2132797	81.97599442
492367	2132797	80.98160022
492467	2132797	79.55061087
492567	2132797	77.81068828
492667	2132797	75.99262006
492767	2132797	84.4665699
492867	2132797	69.72479526
492967	2132797	56.2148081
493067	2132797	48.11877253
493167	2132797	46.83487456
493267	2132797	51.09063184
493367	2132797	59.20967313
493467	2132797	69.40534256
493567	2132797	79.67813284
493667	2132797	91.5733951
493767	2132797	101.7309275
493867	2132797	109.4606686
493967	2132797	74.43038514
494067	2132797	71.02611217
494167	2132797	67.07494161
494267	2132797	63.25890298
494367	2132797	59.89566604
494467	2132797	56.90468244
494567	2132797	54.06393986
494667	2132797	51.40268005
494767	2132797	48.92578843
494867	2132797	47.25645314
494967	2132797	47.71074857
495067	2132797	48.3281196
495167	2132797	49.13063442
495267	2132797	50.20280511
495367	2132797	51.54517605
495467	2132797	53.05022628
495567	2132797	54.62265233
495667	2132797	56.2214837
495767	2132797	57.86422048
495867	2132797	59.6239457
495967	2132797	61.58158467
496067	2132797	63.78755474
496167	2132797	66.2591317
496267	2132797	68.93912828
496367	2132797	71.74249962
496467	2132797	74.41006357
496567	2132797	76.9452094
496667	2132797	79.64521278
496767	2132797	81.56222513
496867	2132797	83.42058337
496967	2132797	160.4318951
497067	2132797	158.7042158
497167	2132797	156.6052092
497267	2132797	154.3523965
497367	2132797	151.7843053
497467	2132797	148.7897254
497567	2132797	145.2372691
497667	2132797	141.0976106
497767	2132797	136.6275799
497867	2132797	131.9915064
497967	2132797	127.1183034
498067	2132797	121.8483205
498167	2132797	116.1753879
498267	2132797	110.3649386
498367	2132797	104.4974581
498467	2132797	98.74248401
498567	2132797	93.21080669
498667	2132797	87.85222628
498767	2132797	82.63397878
498867	2132797	79.38552756
498967	2132797	77.09432622
499067	2132797	75.17553673
499167	2132797	74.19214712
499267	2132797	73.56147616
499367	2132797	72.83999198
499467	2132797	72.45473062
499567	2132797	72.36059294
499667	2132797	72.13443183
499767	2132797	71.59652725
499867	2132797	70.75543401
499967	2132797	70.28983652
500067	2132797	70.9573645
500167	2132797	71.38999685
500267	2132797	71.73597703
500367	2132797	71.94255846
500467	2132797	71.97727611
500567	2132797	71.81589173
500667	2132797	71.4656569
500767	2132797	70.92177997
500867	2132797	70.23348902
500967	2132797	69.45488765
501067	2132797	71.23024668
